GO_id,term,namespace,p_raw,p_fdr,neg_log10_fdr,neg_log10_raw,study_count,study_n,pop_count,pop_n,gene_ratio,fold_enrich,direction,group
GO:0034654,nucleobase-containing compound biosynthetic process,biological_process,4.440202129652774e-08,2.8712647089164196e-06,5.54192676698721,7.352597259210893,13,601,420,6011,0.021630615640599003,0.30957531098962054,depleted,Low cross-weight c
GO:0046907,intracellular transport,biological_process,6.015508250051066e-08,3.7667420800124447e-06,5.424034116208259,7.220727673250554,28,601,640,6011,0.04658901830282862,0.43757279534109816,depleted,Low cross-weight c
GO:0009890,negative regulation of biosynthetic process,biological_process,6.927759665558099e-08,4.304340598406835e-06,5.366093370669712,7.159407187060627,17,601,476,6011,0.028286189683860232,0.35720228191110054,depleted,Low cross-weight c
GO:0042221,response to chemical,biological_process,7.971523317620995e-08,4.914750722364021e-06,5.308498504820087,7.098458679203414,11,601,383,6011,0.018302828618968387,0.28725405438281715,depleted,Low cross-weight c
GO:0044283,small molecule biosynthetic process,biological_process,8.353681160594821e-08,5.07232988652784e-06,5.294792509219429,7.078122104703742,5,601,276,6011,0.008319467554076539,0.1811895632882394,depleted,Low cross-weight c
GO:0006357,regulation of transcription by RNA polymerase II,biological_process,9.41555038877204e-08,5.674107997444203e-06,5.246102402370319,7.026154288093396,19,601,503,6011,0.03161397670549085,0.37779644925786376,depleted,Low cross-weight c
GO:0048193,Golgi vesicle transport,biological_process,1.0652280473867031e-07,6.186813623046686e-06,5.208532966847553,6.97255740713648,2,601,207,6011,0.0033277870216306157,0.09663443375372768,depleted,Low cross-weight c
GO:0010605,negative regulation of macromolecule metabolic process,biological_process,1.336868039630967e-07,7.708631178159858e-06,5.113022732785482,6.87391145922155,19,601,501,6011,0.03161397670549085,0.379304618715979,depleted,Low cross-weight c
GO:0016072,rRNA metabolic process,biological_process,1.8399490911083438e-07,1.0385346454389701e-05,4.983579010855418,6.735194193162525,9,601,339,6011,0.014975041597337771,0.26553089982772077,depleted,Low cross-weight c
GO:0006364,rRNA processing,biological_process,3.1910501268505395e-07,1.77612963657688e-05,4.750525339010511,6.496066373605425,6,601,276,6011,0.009983361064891847,0.2174274759458873,depleted,Low cross-weight c
GO:0006412,translation,biological_process,3.819301476480374e-07,2.0966918721911094e-05,4.678465388342256,6.418016059247983,5,601,260,6011,0.008319467554076539,0.19233969025982336,depleted,Low cross-weight c
GO:0006886,intracellular protein transport,biological_process,3.9921422103156484e-07,2.1766680146721036e-05,4.662207804486943,6.398793996428931,10,601,344,6011,0.016638935108153077,0.29074604341601207,depleted,Low cross-weight c
GO:0006629,lipid metabolic process,biological_process,4.537044236937774e-07,2.4256567454723014e-05,4.615170656105251,6.343226986269731,8,601,309,6011,0.013311148086522463,0.25894275452455184,depleted,Low cross-weight c
GO:0010564,regulation of cell cycle process,biological_process,4.600122586547596e-07,2.4256567454723014e-05,4.615170656105251,6.337230594850642,6,601,272,6011,0.009983361064891847,0.22062493882744444,depleted,Low cross-weight c
GO:0051128,regulation of cellular component organization,biological_process,4.965942584811863e-07,2.6014398573377175e-05,4.584786210101707,6.303998305974272,16,601,437,6011,0.026622296173044926,0.3661936436983365,depleted,Low cross-weight c
GO:0005975,carbohydrate metabolic process,biological_process,5.254301800274004e-07,2.7346252551426067e-05,4.56310217966859,6.2794849855222905,2,601,192,6011,0.0033277870216306157,0.10418399889073766,depleted,Low cross-weight c
GO:0010558,negative regulation of macromolecule biosynthetic process,biological_process,6.764247986714093e-07,3.4977708137750614e-05,4.456208650424428,6.1697804789443005,17,601,448,6011,0.028286189683860232,0.37952742453054433,depleted,Low cross-weight c
GO:0006338,chromatin remodeling,biological_process,8.247483563131584e-07,4.1837709340822564e-05,4.378432101575627,6.083678541311369,7,601,287,6011,0.011647254575707155,0.24394302179294672,depleted,Low cross-weight c
GO:0007165,signal transduction,biological_process,8.741106991739395e-07,4.4062875810560535e-05,4.355927161567921,6.058433563937633,11,601,353,6011,0.018302828618968387,0.31166658025104527,depleted,Low cross-weight c
GO:0006974,DNA damage response,biological_process,9.344855142736273e-07,4.681188373064452e-05,4.329643882321311,6.02942742635555,13,601,383,6011,0.021630615640599003,0.33948206427060207,depleted,Low cross-weight c
GO:0141187,nucleic acid biosynthetic process,biological_process,9.616089204345262e-07,4.7871400604240545e-05,4.3199238659002415,6.0170015165585555,8,601,303,6011,0.013311148086522463,0.26407033382206774,depleted,Low cross-weight c
GO:0051726,regulation of cell cycle,biological_process,1.0279845085210719e-06,5.0859850838249325e-05,4.293624917857129,5.988013430004662,9,601,316,6011,0.014975041597337771,0.28485751595442194,depleted,Low cross-weight c
GO:0090407,organophosphate biosynthetic process,biological_process,1.1138364534125269e-06,5.4407342255048734e-05,4.2643424884326,5.953178572712341,5,601,246,6011,0.008319467554076539,0.20328585149412223,depleted,Low cross-weight c
GO:0010604,positive regulation of macromolecule metabolic process,biological_process,1.1200513377520948e-06,5.4407342255048734e-05,4.2643424884326,5.950762070908858,25,601,555,6011,0.04159733777038269,0.45052540060859525,depleted,Low cross-weight c
GO:0035556,intracellular signal transduction,biological_process,1.1401648168311142e-06,5.493322788453254e-05,4.260164881021361,5.943032364570137,7,601,281,6011,0.011647254575707155,0.24915176958923738,depleted,Low cross-weight c
GO:0009891,positive regulation of biosynthetic process,biological_process,1.1445850351487128e-06,5.493322788453254e-05,4.260164881021361,5.941351936563942,20,601,485,6011,0.033277870216306155,0.412439748186013,depleted,Low cross-weight c
GO:0061024,membrane organization,biological_process,1.2462981981937862e-06,5.9458809872161886e-05,4.225783787884623,5.904378032848924,3,601,204,6011,0.004991680532445923,0.14708329255162964,depleted,Low cross-weight c
GO:0030163,protein catabolic process,biological_process,1.6556536718062604e-06,7.760271450015893e-05,4.110123087094628,5.781030503392638,7,601,278,6011,0.011647254575707155,0.25184045775027236,depleted,Low cross-weight c
GO:1901135,carbohydrate derivative metabolic process,biological_process,1.8503542996225862e-06,8.622435878764551e-05,4.06437002660421,5.732745106386825,8,601,291,6011,0.013311148086522463,0.27495983212400865,depleted,Low cross-weight c
GO:0051276,chromosome organization,biological_process,1.999092822412694e-06,9.208464926228588e-05,4.035812761728586,5.69916704013615,6,601,258,6011,0.009983361064891847,0.23259683473280965,depleted,Low cross-weight c
GO:0034220,monoatomic ion transmembrane transport,biological_process,2.067608233148873e-06,9.469645707821838e-05,4.023666269150504,5.684531747154373,1,601,154,6011,0.0016638935108153079,0.06494586943838192,depleted,Low cross-weight c
GO:0006281,DNA repair,biological_process,2.203064117016331e-06,9.97602197620672e-05,4.001042602819931,5.656972863148288,10,601,322,6011,0.016638935108153077,0.31061067992269614,depleted,Low cross-weight c
GO:0043412,macromolecule modification,biological_process,2.466514393979461e-06,0.00011060649084107875,3.956219386107736,5.607916345757237,14,601,383,6011,0.02329450915141431,0.36559606921449456,depleted,Low cross-weight c
GO:0022414,reproductive process,biological_process,2.4701886288899685e-06,0.00011060649084107875,3.956219386107736,5.607269881818007,14,601,384,6011,0.02329450915141431,0.36464399611758186,depleted,Low cross-weight c
GO:0010557,positive regulation of macromolecule biosynthetic process,biological_process,2.8031934977797833e-06,0.00012344832903684046,3.908514784184791,5.55234692288988,20,601,469,6011,0.033277870216306155,0.42651018735653795,depleted,Low cross-weight c
GO:0006325,chromatin organization,biological_process,3.2719452796770347e-06,0.00014330405145689308,3.843741531162323,5.485193968122057,11,601,335,6011,0.018302828618968387,0.32841284426453426,depleted,Low cross-weight c
GO:0051668,localization within membrane,biological_process,4.051099231992971e-06,0.00017551113699688467,3.755695320321621,5.392427118608771,3,601,194,6011,0.004991680532445923,0.15466490556975485,depleted,Low cross-weight c
GO:0045786,negative regulation of cell cycle,biological_process,4.734500598265723e-06,0.00020292525291497202,3.6926639040795544,5.324725824233219,1,601,148,6011,0.0016638935108153079,0.0675788100912893,depleted,Low cross-weight c
GO:0006644,phospholipid metabolic process,biological_process,4.893106883079543e-06,0.00020750397707874357,3.6829735750636954,5.310415297580615,1,601,149,6011,0.0016638935108153079,0.06712526103027393,depleted,Low cross-weight c
GO:0034655,nucleobase-containing compound catabolic process,biological_process,5.440196466162136e-06,0.00022828887265073045,3.6415152565525113,5.264385415994948,4,601,209,6011,0.0066555740432612314,0.1914194046604941,depleted,Low cross-weight c
GO:0044085,cellular component biogenesis,biological_process,5.61507161853553e-06,0.00023439999490917852,3.6300424020861812,5.250644700072796,2,601,168,6011,0.0033277870216306157,0.11906742730370018,depleted,Low cross-weight c
GO:0010948,negative regulation of cell cycle process,biological_process,7.091386350876626e-06,0.00029147416206295464,3.535399937545882,5.149268852873528,1,601,144,6011,0.0016638935108153079,0.06945599926049179,depleted,Low cross-weight c
GO:0098655,monoatomic cation transmembrane transport,biological_process,7.32490367148491e-06,0.0002995362394232222,3.5235506269326753,5.1351980822663625,1,601,145,6011,0.0016638935108153079,0.0689769923690401,depleted,Low cross-weight c
GO:0010629,negative regulation of gene expression,biological_process,8.24534391395642e-06,0.00033376985591091266,3.476552888755345,5.083791225183978,9,601,293,6011,0.014975041597337771,0.30721834485186805,depleted,Low cross-weight c
GO:0010498,proteasomal protein catabolic process,biological_process,8.512650199433312e-06,0.00034285875049476375,3.464884761925328,5.069935212205785,3,601,185,6011,0.004991680532445923,0.1621891442190943,depleted,Low cross-weight c
GO:1902680,positive regulation of RNA biosynthetic process,biological_process,1.129355586852532e-05,0.0004503375636130868,3.346461826100611,4.947169295370286,16,601,392,6011,0.026622296173044926,0.40823117932697206,depleted,Low cross-weight c
GO:0045893,positive regulation of DNA-templated transcription,biological_process,1.129355586852532e-05,0.0004503375636130868,3.346461826100611,4.947169295370286,16,601,392,6011,0.026622296173044926,0.40823117932697206,depleted,Low cross-weight c
GO:0031667,response to nutrient levels,biological_process,1.2443015903277822e-05,0.0004937166953701572,3.30652218656508,4.90507434380862,3,601,181,6011,0.004991680532445923,0.1657734346990743,depleted,Low cross-weight c
GO:0016071,mRNA metabolic process,biological_process,1.5502553287287553e-05,0.0006090831597922046,3.2153234079036417,4.809596767167906,9,601,282,6011,0.014975041597337771,0.3192020391546005,depleted,Low cross-weight c
GO:1901605,alpha-amino acid metabolic process,biological_process,1.5872557944915123e-05,0.0006175657860606539,3.2093167724790823,4.799353078800093,1,601,136,6011,0.0016638935108153079,0.07354164627581482,depleted,Low cross-weight c
GO:0033043,regulation of organelle organization,biological_process,2.1569983920025102e-05,0.0008351856092705371,3.078216997421602,4.666150178654848,9,601,277,6011,0.014975041597337771,0.3249638088144308,depleted,Low cross-weight c
GO:0006811,monoatomic ion transport,biological_process,2.3627489621867467e-05,0.0009104535063426334,3.0407422271940416,4.626582418921443,4,601,192,6011,0.0066555740432612314,0.20836799778147533,depleted,Low cross-weight c
GO:0051254,positive regulation of RNA metabolic process,biological_process,2.4127827685466505e-05,0.0009252848751148997,3.0337245368359134,4.617481777415023,19,601,427,6011,0.03161397670549085,0.4450389086105515,depleted,Low cross-weight c
GO:0008610,lipid biosynthetic process,biological_process,2.4410150402925525e-05,0.0009316540737116576,3.030745312716719,4.612429544672963,4,601,194,6011,0.0066555740432612314,0.2062198740930065,depleted,Low cross-weight c
GO:0032774,RNA biosynthetic process,biological_process,2.9032350535750806e-05,0.0010976145733209563,2.9595501353555655,4.5371178011169775,8,601,260,6011,0.013311148086522463,0.3077435044157174,depleted,Low cross-weight c
GO:0170039,proteinogenic amino acid metabolic process,biological_process,3.541463576400296e-05,0.0013202246774348082,2.8793521537434996,4.450817220518058,1,601,128,6011,0.0016638935108153079,0.07813799916805324,depleted,Low cross-weight c
GO:0006753,nucleoside phosphate metabolic process,biological_process,4.2826004290615944e-05,0.0015745432311435176,2.8028454107407894,4.368292443826348,5,601,206,6011,0.008319467554076539,0.24275883236676735,depleted,Low cross-weight c
GO:0055086,nucleobase-containing small molecule metabolic process,biological_process,4.7079420383271075e-05,0.0017230207962188023,2.7637094807478126,4.327168892597858,6,601,218,6011,0.009983361064891847,0.2752751530324078,depleted,Low cross-weight c
GO:0048583,regulation of response to stimulus,biological_process,4.830100408268827e-05,0.0017596933987397568,2.7545629951602746,4.316043841028232,6,601,221,6011,0.009983361064891847,0.2715383862491624,depleted,Low cross-weight c
GO:0046486,glycerolipid metabolic process,biological_process,5.207036644071612e-05,0.0018714976996517475,2.727810702361564,4.283409366003567,1,601,123,6011,0.0016638935108153079,0.0813143405976489,depleted,Low cross-weight c
GO:0170033,L-amino acid metabolic process,biological_process,5.2833844537558905e-05,0.0018904609998595294,2.723432277688121,4.277087786044121,1,601,124,6011,0.0016638935108153079,0.08065857978637754,depleted,Low cross-weight c
GO:0043632,modification-dependent macromolecule catabolic process,biological_process,5.839055637902472e-05,0.0020762987194933025,2.68271016388005,4.233657386519751,5,601,199,6011,0.008319467554076539,0.25129808777665363,depleted,Low cross-weight c
GO:1903047,mitotic cell cycle process,biological_process,5.854566570249362e-05,0.0020762987194933025,2.68271016388005,4.232505251422813,13,601,328,6011,0.021630615640599003,0.39640741041353844,depleted,Low cross-weight c
GO:0006399,tRNA metabolic process,biological_process,6.117678885861931e-05,0.002160052699127021,2.6655356531727374,4.213413322669779,5,601,202,6011,0.008319467554076539,0.24756593795818851,depleted,Low cross-weight c
GO:0006812,monoatomic cation transport,biological_process,7.133477337672242e-05,0.002496717068185285,2.60263066977835,4.146698714128626,4,601,181,6011,0.0066555740432612314,0.22103124626543239,depleted,Low cross-weight c
GO:1901987,regulation of cell cycle phase transition,biological_process,7.311944945960398e-05,0.0025480538583422863,2.5937913965354094,4.13596708720798,4,601,182,6011,0.0066555740432612314,0.21981678886836958,depleted,Low cross-weight c
GO:0045944,positive regulation of transcription by RNA polymerase II,biological_process,7.449998659418143e-05,0.0025849237772829618,2.5875522586023263,4.127843805400346,14,601,335,6011,0.02329450915141431,0.4179799836094072,depleted,Low cross-weight c
GO:0141188,nucleic acid catabolic process,biological_process,7.992173762945624e-05,0.0027449122605537795,2.5614715329502573,4.097335082406189,3,601,159,6011,0.004991680532445923,0.18871063950020406,depleted,Low cross-weight c
GO:0019941,modification-dependent protein catabolic process,biological_process,8.311353319067194e-05,0.0028347019937158963,2.5474925908407315,4.080328255259159,5,601,194,6011,0.008319467554076539,0.2577748426162581,depleted,Low cross-weight c
GO:0031669,cellular response to nutrient levels,biological_process,8.350615799075246e-05,0.002836024814813055,2.5472899734575076,4.0782814971775645,3,601,162,6011,0.004991680532445923,0.18521599802797806,depleted,Low cross-weight c
GO:0007346,regulation of mitotic cell cycle,biological_process,0.00010082651703168288,0.003381274200874219,2.470919609152012,3.996425234894038,4,601,176,6011,0.0066555740432612314,0.2273105430343367,depleted,Low cross-weight c
GO:0019725,cellular homeostasis,biological_process,0.00010370602553572204,0.003463349144453384,2.4605037244868786,3.9841960094654363,7,601,228,6011,0.011647254575707155,0.30706862830954257,depleted,Low cross-weight c
GO:0036211,protein modification process,biological_process,0.00011173594933026388,0.003716031675859191,2.4299205926890997,3.951807076804395,10,601,273,6011,0.016638935108153077,0.3663613147806159,depleted,Low cross-weight c
GO:0006401,RNA catabolic process,biological_process,0.00011560726738589583,0.003814127139132506,2.418604834388231,3.9370148641301337,3,601,155,6011,0.004991680532445923,0.1935805914873061,depleted,Low cross-weight c
GO:1901988,negative regulation of cell cycle phase transition,biological_process,0.0001156372919287834,0.003814127139132506,2.418604834388231,3.9369020874800826,1,601,115,6011,0.0016638935108153079,0.08697099037835491,depleted,Low cross-weight c
GO:0022613,ribonucleoprotein complex biogenesis,biological_process,0.0001305924816658497,0.004272239757354226,2.369344382764581,3.8840818250902123,2,601,138,6011,0.0033277870216306157,0.14495165063059154,depleted,Low cross-weight c
GO:0042592,homeostatic process,biological_process,0.00015126743656724586,0.0049284898540100635,2.3072861331649066,3.8202545527516913,10,601,266,6011,0.016638935108153077,0.3760024020116848,depleted,Low cross-weight c
GO:0046394,carboxylic acid biosynthetic process,biological_process,0.00016786449121635252,0.0054161757915395,2.2663072483006452,3.775041161513717,3,601,152,6011,0.004991680532445923,0.1974012610561345,depleted,Low cross-weight c
GO:0016053,organic acid biosynthetic process,biological_process,0.00016786449121635252,0.0054161757915395,2.2663072483006452,3.775041161513717,3,601,152,6011,0.004991680532445923,0.1974012610561345,depleted,Low cross-weight c
GO:0006511,ubiquitin-dependent protein catabolic process,biological_process,0.0001682629784271161,0.0054161757915395,2.2663072483006452,3.774011427895073,5,601,188,6011,0.008319467554076539,0.2660016992955004,depleted,Low cross-weight c
GO:0008654,phospholipid biosynthetic process,biological_process,0.00017208398486288164,0.005473226740777763,2.2617565598551455,3.764259545763765,1,601,111,6011,0.0016638935108153079,0.09010508012171906,depleted,Low cross-weight c
GO:0006066,alcohol metabolic process,biological_process,0.00017208398486288164,0.005473226740777763,2.2617565598551455,3.764259545763765,1,601,111,6011,0.0016638935108153079,0.09010508012171906,depleted,Low cross-weight c
GO:0002181,cytoplasmic translation,biological_process,0.00018074848127366632,0.0056811728525821,2.2455619968905687,3.7429253431467773,2,601,131,6011,0.0033277870216306157,0.15269715867955444,depleted,Low cross-weight c
GO:0071852,fungal-type cell wall organization or biogenesis,biological_process,0.0001849231137340903,0.005744801382088115,2.2407249817980204,3.733008802524954,6,601,203,6011,0.009983361064891847,0.2956156815816004,depleted,Low cross-weight c
GO:0007034,vacuolar transport,biological_process,0.00021578339097291208,0.006576060375087035,2.1820342081737882,3.665981986374194,4,601,170,6011,0.0066555740432612314,0.2353332680826074,depleted,Low cross-weight c
GO:0006605,protein targeting,biological_process,0.0002465548046332889,0.00748536651187807,2.125786930098584,3.6080865299189164,3,601,149,6011,0.004991680532445923,0.20137578309082177,depleted,Low cross-weight c
GO:0042594,response to starvation,biological_process,0.00025356741031062,0.007669218089206111,2.1152489120423303,3.595906564795686,3,601,150,6011,0.004991680532445923,0.2000332778702163,depleted,Low cross-weight c
GO:0000075,cell cycle checkpoint signaling,biological_process,0.00025583345094550594,0.007679794416959664,2.1146504055902344,3.5920426709158226,1,601,107,6011,0.0016638935108153079,0.09347349433187678,depleted,Low cross-weight c
GO:0006650,glycerophospholipid metabolic process,biological_process,0.0002669025882232603,0.00798218001719937,2.0978784820650564,3.573647214726431,1,601,109,6011,0.0016638935108153079,0.09175838434413593,depleted,Low cross-weight c
GO:0098657,import into cell,biological_process,0.00034917535118718227,0.01028911926384289,1.9876217987286553,3.4569564213846204,3,601,144,6011,0.004991680532445923,0.20836799778147533,depleted,Low cross-weight c
GO:0040029,epigenetic regulation of gene expression,biological_process,0.00034917535118718227,0.01028911926384289,1.9876217987286553,3.4569564213846204,3,601,144,6011,0.004991680532445923,0.20836799778147533,depleted,Low cross-weight c
GO:0009267,cellular response to starvation,biological_process,0.0003556119424389959,0.010440401899811547,1.9812827829898003,3.449023662639208,3,601,145,6011,0.004991680532445923,0.2069309771071203,depleted,Low cross-weight c
GO:0070887,cellular response to chemical stimulus,biological_process,0.00038153123838335435,0.011079611868270237,1.9554754531834861,3.418469897808432,10,601,255,6011,0.016638935108153077,0.3922221134710123,depleted,Low cross-weight c
GO:0006979,response to oxidative stress,biological_process,0.00038535025834150695,0.01115011668089234,1.9527205878981033,3.4141443455238183,2,601,123,6011,0.0033277870216306157,0.1626286811952978,depleted,Low cross-weight c
GO:0044282,small molecule catabolic process,biological_process,0.0005022867751227051,0.014225542412044101,1.8469311652094043,3.2990482563752774,3,601,140,6011,0.004991680532445923,0.2143213691466603,depleted,Low cross-weight c
GO:0080134,regulation of response to stress,biological_process,0.0005638438130398389,0.015912704794064467,1.7982559939991023,3.2488411806422284,1,601,98,6011,0.0016638935108153079,0.10205779483174302,depleted,Low cross-weight c
GO:0006402,mRNA catabolic process,biological_process,0.0005780923219811075,0.016257578809398515,1.7889441320514838,3.2380027987331372,2,601,121,6011,0.0033277870216306157,0.16531675857042671,depleted,Low cross-weight c
GO:0010646,regulation of cell communication,biological_process,0.000588201043910993,0.01642659012873383,1.7844525791070835,3.2304742090632548,4,601,155,6011,0.0066555740432612314,0.25810745531640816,depleted,Low cross-weight c
GO:0009966,regulation of signal transduction,biological_process,0.000588201043910993,0.01642659012873383,1.7844525791070835,3.2304742090632548,4,601,155,6011,0.0066555740432612314,0.25810745531640816,depleted,Low cross-weight c
GO:0023051,regulation of signaling,biological_process,0.0005952245757721713,0.016507698874788763,1.7823134619057424,3.225319145839358,4,601,156,6011,0.0066555740432612314,0.2564529203464312,depleted,Low cross-weight c
GO:0072521,purine-containing compound metabolic process,biological_process,0.0005952245757721713,0.016507698874788763,1.7823134619057424,3.225319145839358,4,601,156,6011,0.0066555740432612314,0.2564529203464312,depleted,Low cross-weight c
GO:0071705,nitrogen compound transport,biological_process,0.0007009446359854219,0.019109085909602575,1.7187600870899564,3.1543162833679625,10,601,247,6011,0.016638935108153077,0.40492566370489125,depleted,Low cross-weight c
GO:0072665,protein localization to vacuole,biological_process,0.0007142600654152348,0.019340521703726715,1.7135318151550953,3.1461436307863204,3,601,134,6011,0.004991680532445923,0.22391784836218243,depleted,Low cross-weight c
GO:1902531,regulation of intracellular signal transduction,biological_process,0.0007142600654152348,0.019340521703726715,1.7135318151550953,3.1461436307863204,3,601,134,6011,0.004991680532445923,0.22391784836218243,depleted,Low cross-weight c
GO:0006457,protein folding,biological_process,0.0007212073262885606,0.019462884579807452,1.710792792831629,3.14193987020458,3,601,136,6011,0.004991680532445923,0.22062493882744444,depleted,Low cross-weight c
GO:0055082,intracellular chemical homeostasis,biological_process,0.0007246700283067801,0.019490705627110208,1.7101724377211198,3.139859700335028,7,601,202,6011,0.011647254575707155,0.34659231314146394,depleted,Low cross-weight c
GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,biological_process,0.0007357852502491134,0.01965772926915548,1.7064666504322223,3.1332489224027236,3,601,137,6011,0.004991680532445923,0.21901453781410543,depleted,Low cross-weight c
GO:0022411,cellular component disassembly,biological_process,0.0008164632012134899,0.02152615972936224,1.6670334414773396,3.0880633845587493,2,601,115,6011,0.0033277870216306157,0.17394198075670983,depleted,Low cross-weight c
GO:0090150,establishment of protein localization to membrane,biological_process,0.0008164632012134899,0.02152615972936224,1.6670334414773396,3.0880633845587493,2,601,115,6011,0.0033277870216306157,0.17394198075670983,depleted,Low cross-weight c
GO:0070925,organelle assembly,biological_process,0.0008164632012134899,0.02152615972936224,1.6670334414773396,3.0880633845587493,2,601,115,6011,0.0033277870216306157,0.17394198075670983,depleted,Low cross-weight c
GO:0000956,nuclear-transcribed mRNA catabolic process,biological_process,0.0008164632012134899,0.02152615972936224,1.6670334414773396,3.0880633845587493,2,601,115,6011,0.0033277870216306157,0.17394198075670983,depleted,Low cross-weight c
GO:0009117,nucleotide metabolic process,biological_process,0.0008296078796175492,0.021801007066015267,1.66152344432606,3.081127131669438,4,601,150,6011,0.0066555740432612314,0.26671103716028843,depleted,Low cross-weight c
GO:0045930,negative regulation of mitotic cell cycle,biological_process,0.0008353971284006589,0.0218813986409519,1.6599249217063308,3.0781070219149145,1,601,95,6011,0.0016638935108153079,0.10528067256327174,depleted,Low cross-weight c
GO:0008652,amino acid biosynthetic process,biological_process,0.0008470696463810884,0.022043062388780593,1.656728070157855,3.0720808803475745,1,601,96,6011,0.0016638935108153079,0.10418399889073766,depleted,Low cross-weight c
GO:0031505,fungal-type cell wall organization,biological_process,0.0009603013129469158,0.024908786483072914,1.6036474300926706,3.017592477358,6,601,181,6011,0.009983361064891847,0.3315468693981486,depleted,Low cross-weight c
GO:0071554,cell wall organization or biogenesis,biological_process,0.0009824714959020457,0.02525822975382254,1.5975970906408292,3.0076800408019277,8,601,211,6011,0.013311148086522463,0.37921000544116834,depleted,Low cross-weight c
GO:0061919,process utilizing autophagic mechanism,biological_process,0.0009840151181285375,0.02525822975382254,1.5975970906408292,3.006998229140444,7,601,195,6011,0.011647254575707155,0.3590340884850036,depleted,Low cross-weight c
GO:0030490,maturation of SSU-rRNA,biological_process,0.0011854712104973695,0.029973349375824656,1.523264724049272,2.926108988521684,2,601,111,6011,0.0033277870216306157,0.1802101602434381,depleted,Low cross-weight c
GO:0170038,proteinogenic amino acid biosynthetic process,biological_process,0.001236157466359267,0.030877089826295567,1.5103636387747565,2.9079262036686844,1,601,90,6011,0.0016638935108153079,0.11112959881678684,depleted,Low cross-weight c
GO:0080135,regulation of cellular response to stress,biological_process,0.001236624558233422,0.030877089826295567,1.5103636387747565,2.9077621330600483,1,601,91,6011,0.0016638935108153079,0.10990839443418479,depleted,Low cross-weight c
GO:1901607,alpha-amino acid biosynthetic process,biological_process,0.001288871915801721,0.03159115720229601,1.5004344653462964,2.889790239376174,1,601,93,6011,0.0016638935108153079,0.10754477304850339,depleted,Low cross-weight c
GO:0048878,chemical homeostasis,biological_process,0.001296553803434429,0.03168255711746021,1.4991797735097823,2.8872094564882667,10,601,240,6011,0.016638935108153077,0.4167359955629506,depleted,Low cross-weight c
GO:0045934,negative regulation of nucleobase-containing compound metabolic process,biological_process,0.0013479839131124256,0.032839182564121855,1.483607661915252,2.870315290655441,9,601,225,6011,0.014975041597337771,0.40006655574043265,depleted,Low cross-weight c
GO:0051640,organelle localization,biological_process,0.001384291228448959,0.03362149756369214,1.473382946186169,2.858772532998445,8,601,210,6011,0.013311148086522463,0.3810157673718406,depleted,Low cross-weight c
GO:0031507,heterochromatin formation,biological_process,0.0015105419008038844,0.03635733734217157,1.4394079301790348,2.8208672233628787,3,601,129,6011,0.004991680532445923,0.23259683473280965,depleted,Low cross-weight c
GO:0070828,heterochromatin organization,biological_process,0.0015105419008038844,0.03635733734217157,1.4394079301790348,2.8208672233628787,3,601,129,6011,0.004991680532445923,0.23259683473280965,depleted,Low cross-weight c
GO:0045814,"negative regulation of gene expression, epigenetic",biological_process,0.0015105419008038844,0.03635733734217157,1.4394079301790348,2.8208672233628787,3,601,129,6011,0.004991680532445923,0.23259683473280965,depleted,Low cross-weight c
GO:0051130,positive regulation of cellular component organization,biological_process,0.001648712785088944,0.039564170576311036,1.4026979343951353,2.7828549942737344,4,601,142,6011,0.0066555740432612314,0.2817370110848117,depleted,Low cross-weight c
GO:0071824,protein-DNA complex organization,biological_process,0.0016864140678724535,0.04022800224404082,1.395471534317432,2.7730357836177517,4,601,144,6011,0.0066555740432612314,0.27782399704196714,depleted,Low cross-weight c
GO:0016054,organic acid catabolic process,biological_process,0.0018269210854790778,0.04281226459519807,1.3684317991410189,2.7382802117504546,1,601,86,6011,0.0016638935108153079,0.11629841736640484,depleted,Low cross-weight c
GO:0170034,L-amino acid biosynthetic process,biological_process,0.0018269210854790778,0.04281226459519807,1.3684317991410189,2.7382802117504546,1,601,86,6011,0.0016638935108153079,0.11629841736640484,depleted,Low cross-weight c
GO:1901137,carbohydrate derivative biosynthetic process,biological_process,0.0018269550678787052,0.04281226459519807,1.3684317991410189,2.7382721335518396,8,601,204,6011,0.013311148086522463,0.3922221134710124,depleted,Low cross-weight c
GO:0045229,external encapsulating structure organization,biological_process,0.0018374820986585322,0.04281226459519807,1.3684317991410189,2.7357768832596525,7,601,187,6011,0.011647254575707155,0.3743938355859664,depleted,Low cross-weight c
GO:0071555,cell wall organization,biological_process,0.0018374820986585322,0.04281226459519807,1.3684317991410189,2.7357768832596525,7,601,187,6011,0.011647254575707155,0.3743938355859664,depleted,Low cross-weight c
GO:0044087,regulation of cellular component biogenesis,biological_process,0.00184908902599021,0.04295782186467111,1.3669577472371686,2.733042178854058,6,601,174,6011,0.009983361064891847,0.34488496184520057,depleted,Low cross-weight c
GO:0070647,protein modification by small protein conjugation or removal,biological_process,0.0018796744592252854,0.043416688157609976,1.3623433077754528,2.725917359674743,6,601,175,6011,0.009983361064891847,0.3429141906346565,depleted,Low cross-weight c
GO:0006508,proteolysis,biological_process,0.0019055191913283842,0.043887173329014366,1.3576623901539797,2.7199866728975626,1,601,89,6011,0.0016638935108153079,0.11237824599450355,depleted,Low cross-weight c
