GO_id,term,namespace,n_annotated,n_background,mean_c_ann,mean_c_all,rank_biserial,U_stat,p_two,direction,p_fdr,neg_log10_fdr,neg_log10_p
GO:0006869,lipid transport,biological_process,84,6011,0.812510451547619,0.7859632289632339,0.029475684317931572,256271.5,0.6422460184771519,high_c,0.8421740550850431,0.07459814205011658,0.19229857940690595
GO:0005654,nucleoplasm,cellular_component,168,6011,0.8072799202976191,0.7859632289632339,0.02083282397333397,501037.0,0.6447607481926059,high_c,0.8421740550850431,0.07459814205011658,0.19060140941983172
GO:0022607,cellular component assembly,biological_process,886,6011,0.8051805593905191,0.7859632289632339,0.009488961074712421,2291918.5,0.6515050270769236,high_c,0.8421740550850431,0.07459814205011658,0.18608222887949324
GO:0030687,"preribosome, large subunit precursor",cellular_component,58,6011,0.7801669368965518,0.7859632289632339,-0.034204718571337556,166732.0,0.6534793965164603,low_c,0.8421740550850431,0.07459814205011658,0.18476810069287494
GO:0000902,cell morphogenesis,biological_process,18,6011,0.8156986183333333,0.7859632289632339,0.0618684761851791,57274.0,0.6499356384533825,high_c,0.8421740550850431,0.07459814205011658,0.1871296483548362
GO:0030907,MBF transcription complex,cellular_component,7,6011,0.7742955828571428,0.7859632289632339,-0.0986009327115257,18942.0,0.6516749496404282,low_c,0.8421740550850431,0.07459814205011658,0.1859689729464409
GO:0032865,ERMES complex,cellular_component,5,6011,0.8376657139999999,0.7859632289632339,0.11268731268731269,16707.0,0.6627719093189777,high_c,0.8515614834886259,0.06978399012549828,0.17863590684034347
GO:0007033,vacuole organization,biological_process,85,6011,0.8170372609411766,0.7859632289632339,0.026463639792737803,258520.0,0.6748320806426729,high_c,0.8644374688594965,0.0632664169782306,0.17080427979524454
GO:0043614,multi-eIF complex,cellular_component,10,6011,0.776777939,0.7859632289632339,0.07462089651724702,32244.0,0.6830899853079999,high_c,0.8723799812367228,0.059294308863829547,0.1655220817525259
GO:0097550,transcription preinitiation complex,cellular_component,5,6011,0.8331258619999999,0.7859632289632339,0.09756909756909748,16480.0,0.7057530468979296,high_c,0.8905931306092921,0.050320659025123844,0.15134723822801244
GO:0005694,chromosome,cellular_component,110,6011,0.8020119276363636,0.7859632289632339,-0.0210349555545285,317728.0,0.7050241090021153,low_c,0.8905931306092921,0.050320659025123844,0.15179603162199443
GO:0032777,piccolo histone acetyltransferase complex,cellular_component,6,6011,0.7514390566666665,0.7859632289632339,-0.09070219261726342,16381.0,0.7006263960371173,low_c,0.8905931306092921,0.050320659025123844,0.15451350470414515
GO:0048856,anatomical structure development,biological_process,52,6011,0.7968029721153845,0.7859632289632339,0.030445221836394865,159651.0,0.7050289451636345,high_c,0.8905931306092921,0.050320659025123844,0.15179305255924902
GO:0009408,response to heat,biological_process,79,6011,0.8053274813924051,0.7859632289632339,0.024194030232935315,239983.0,0.7114247346571225,high_c,0.8950863130404153,0.048135083712288355,0.14787103943368238
GO:0035859,Seh1-associated complex,cellular_component,8,6011,0.76254191875,0.7859632289632339,-0.07308845577211398,22257.0,0.7205762139002556,low_c,0.9030396126475062,0.04429319854929012,0.14232007796471555
