gene,cross_weight,iaa_mean_sens,iaa_breadth,c_group
YMR236W,0.5560191,0.23052895,0.0,mid
YMR237W,0.3347926,0.17204942,1.0,low_c
YMR238W,0.96928185,0.17243947,1.0,high_c
YMR239C,0.9146765,0.39002305,8.0,mid
YMR240C,0.86487806,0.19360006,0.0,mid
YMR241W,0.9098707,0.26047948,1.0,mid
YMR242C,0.8301241,0.4109878,10.0,mid
YMR242W-A,0.23524067,0.6033721,20.0,low_c
YMR243C,0.8105477,0.16323458,2.0,mid
YMR244C-A,0.9225928,0.28984892,1.0,mid
YMR244W,0.4840684,0.29076937,3.0,mid
YMR245W,0.2551658,0.3886266,5.0,low_c
YMR246W,0.86461955,0.33138463,2.0,mid
YMR247C,0.78046525,0.26764905,0.0,mid
YMR247W-A,0.6405098,0.082221754,3.0,mid
YMR250W,0.901607,0.7084672,31.0,mid
YMR251W,0.33377716,1.3421389,62.0,low_c
YMR251W-A,0.8337465,1.203486,62.0,mid
YMR252C,0.6526473,0.28154242,0.0,mid
YMR253C,0.91414475,0.28309572,1.0,mid
YMR254C,0.51091945,0.54582447,16.0,mid
YMR255W,0.8707756,0.20500094,0.0,mid
YMR256C,0.82166034,0.44171473,10.0,mid
YMR257C,0.8268274,0.34414682,0.0,mid
YMR258C,0.87273675,0.28425667,1.0,mid
YMR259C,0.8522817,0.32301047,1.0,mid
YMR260C,0.96563196,0.2550625,1.0,high_c
YMR261C,0.8970856,0.3611489,6.0,mid
YMR262W,0.7395427,0.22283056,1.0,mid
YMR263W,0.76668775,0.29813513,1.0,mid
YMR264W,0.68164784,0.26832178,1.0,mid
YMR265C,0.8070955,0.21084885,1.0,mid
YMR266W,0.67728615,0.33716732,2.0,mid
YMR267W,0.6733306,0.22490884,0.0,mid
YMR268C,0.908086,0.23195693,0.0,mid
YMR269W,0.78094614,0.4671094,16.0,mid
YMR270C,0.7982909,0.18307216,0.0,mid
YMR271C,0.72741157,0.52042294,22.0,mid
YMR272C,0.89724344,0.2650625,4.0,mid
YMR272W-A,0.6122568,0.546835,11.0,mid
YMR272W-B,0.39715478,0.6392137,12.0,mid
YMR273C,0.86144865,0.2478836,0.0,mid
YMR274C,0.6250084,0.27567035,1.0,mid
YMR275C,0.8069112,0.1955986,0.0,mid
YMR276W,0.84451085,0.2054732,0.0,mid
YMR277W,0.880279,0.21204299,0.0,mid
YMR278W,0.34050134,0.20388186,0.0,low_c
YMR279C,0.87930036,0.51282907,11.0,mid
YMR280C,0.7261674,0.47632375,10.0,mid
YMR281W,0.88158756,0.17961894,1.0,mid
YMR282C,0.8657244,0.22636247,1.0,mid
YMR283C,0.6785602,0.18974225,0.0,mid
YMR284W,0.60072035,0.28407636,0.0,mid
YMR285C,0.9116067,0.18413293,1.0,mid
YMR286W,0.82961243,0.3110176,1.0,mid
YMR287C,0.7340301,0.27684298,0.0,mid
YMR288W,0.58465683,0.26132184,0.0,mid
YMR289W,0.7812193,0.15349007,0.0,mid
YMR290C,0.9631759,0.43787035,9.0,high_c
YMR290W-A,0.38419807,0.41781846,6.0,mid
YMR291W,0.95838624,0.45004073,10.0,high_c
YMR292W,0.7185506,0.23883583,2.0,mid
YMR293C,0.85663766,0.21949574,0.0,mid
YMR294W,0.6049293,0.21068321,0.0,mid
YMR294W-A,0.2857525,0.42222047,5.0,low_c
YMR295C,0.91140616,0.2545512,0.0,mid
YMR296C,0.9349947,0.20344605,0.0,mid
YMR297W,0.98239696,0.40256253,8.0,high_c
YMR298W,0.9029516,0.29690498,4.0,mid
YMR299C,0.8948052,0.2674989,1.0,mid
YMR300C,0.97488743,0.22535434,0.0,high_c
YMR301C,0.89911497,0.1737894,0.0,mid
YMR302C,0.61218846,0.21542995,0.0,mid
YMR303C,0.9084812,0.3959386,7.0,mid
YMR304C-A,0.6559578,0.8366064,47.0,mid
YMR304W,0.70764345,0.27124175,1.0,mid
YMR305C,0.92517376,0.32470405,5.0,mid
YMR306C-A,0.5538904,0.3103647,1.0,mid
YMR306W,0.5220348,0.25371253,3.0,mid
YMR307C-A,0.43680584,0.541142,7.0,mid
YMR307W,0.9829637,0.28152728,0.0,high_c
YMR308C,0.88910943,0.29186437,0.0,mid
YMR309C,0.7232629,0.24023004,0.0,mid
YMR310C,0.82470185,0.3278846,2.0,mid
YMR311C,0.76454455,0.26348254,0.0,mid
YMR312W,0.81424564,0.31924975,4.0,mid
YMR313C,0.4347742,0.28752735,0.0,mid
YMR314W,0.93045133,0.18297224,0.0,mid
YMR315W,0.880147,0.45311826,13.0,mid
YMR315W-A,0.6076027,0.72290057,31.0,mid
YMR316C-A,0.6855294,0.52281743,14.0,mid
YMR316C-B,0.37851202,0.61322266,28.0,mid
YMR316W,0.90368503,0.2879387,4.0,mid
YMR317W,0.8617241,1.2612013,66.0,mid
YMR318C,0.96901816,0.51677483,17.0,high_c
YMR319C,0.93642527,0.9109396,44.0,mid
YMR320W,0.66321933,0.46004075,7.0,mid
YMR321C,0.5270532,0.277233,5.0,mid
YMR322C,0.6599101,0.20581047,1.0,mid
YMR323W,0.8295295,0.1765621,1.0,mid
YMR324C,0.53024566,0.018304856,0.0,mid
YMR325W,0.8669464,0.05240119,0.0,mid
YMR326C,0.63039666,0.028601639,0.0,mid
YNL001W,0.83027655,0.33707976,3.0,mid
YNL002C,0.788217,0.47587582,19.0,mid
YNL003C,0.67296016,0.22663024,0.0,mid
YNL004W,0.94031096,0.23342031,0.0,mid
YNL005C,0.94883764,0.17377055,1.0,mid
YNL006W,0.7665287,0.21861467,0.0,mid
YNL007C,0.92686826,0.39618528,9.0,mid
YNL008C,0.90867573,0.23527378,0.0,mid
YNL009W,0.6806194,0.19376217,2.0,mid
YNL010W,0.888041,0.26024166,3.0,mid
YNL011C,0.86908054,0.2936153,1.0,mid
YNL012W,0.86216635,0.2414866,0.0,mid
YNL013C,0.5343368,0.2923598,4.0,mid
YNL014W,0.4346621,0.27477506,1.0,mid
YNL015W,0.91766775,0.62326217,22.0,mid
YNL016W,0.9580524,0.15432206,0.0,high_c
YNL017C,0.26663792,0.31716028,2.0,low_c
YNL018C,0.55777454,0.44926894,14.0,mid
YNL019C,0.5091851,0.240176,4.0,mid
YNL020C,0.8657297,0.2996546,0.0,mid
YNL021W,0.7904292,0.18147114,0.0,mid
YNL022C,0.93818104,0.21849799,0.0,mid
YNL023C,0.58386576,0.2867196,1.0,mid
YNL024C,0.77888,0.32471073,2.0,mid
YNL024C-A,0.85770756,0.27514288,1.0,mid
YNL025C,0.9063001,0.2691755,1.0,mid
YNL026W,0.8594642,0.19674706,0.0,mid
YNL027W,0.51205385,0.24565169,0.0,mid
YNL028W,0.7080213,0.41034675,5.0,mid
YNL029C,0.78745717,0.19234158,3.0,mid
YNL030W,0.90561897,0.44595832,17.0,mid
YNL031C,0.92923206,0.30013162,2.0,mid
YNL032W,0.8330265,0.14745495,0.0,mid
YNL033W,0.58284163,0.31865084,4.0,mid
YNL034W,0.57885486,0.3832551,13.0,mid
YNL035C,0.9033842,0.18977037,0.0,mid
YNL036W,0.8129926,0.55607545,17.0,mid
YNL037C,0.9072882,0.4203621,8.0,mid
YNL038W,0.88948655,0.23258698,4.0,mid
YNL039W,0.9548956,0.2421538,0.0,mid
YNL040W,0.933697,0.21373385,0.0,mid
YNL041C,0.85117155,0.22040229,1.0,mid
YNL042W,0.90345544,0.28029564,2.0,mid
YNL042W-B,0.7295189,0.43962812,13.0,mid
YNL043C,0.46881682,0.44776005,10.0,mid
YNL044W,0.8652963,0.28206578,3.0,mid
YNL045W,0.36703247,0.24579611,1.0,low_c
YNL046W,0.9184309,0.25557074,1.0,mid
YNL047C,0.6725923,0.23093587,0.0,mid
YNL048W,0.8673815,0.14672323,0.0,mid
YNL049C,0.60496956,0.18732908,1.0,mid
YNL050C,0.7499452,0.1996441,0.0,mid
YNL051W,0.849999,0.22293912,0.0,mid
YNL052W,0.92979753,0.25952104,5.0,mid
YNL053W,0.9419266,0.35452566,2.0,mid
YNL054W,0.7403624,0.26347208,0.0,mid
YNL055C,0.9501315,0.4504819,12.0,mid
YNL056W,0.8118812,0.14374688,0.0,mid
YNL057W,0.40114862,0.48516765,5.0,mid
YNL058C,0.9208627,0.22432856,2.0,mid
YNL059C,0.9203722,0.20778951,1.0,mid
YNL061W,0.8724661,0.32575572,5.0,mid
YNL062C,0.9318209,0.3468286,6.0,mid
YNL063W,0.8638899,0.16457729,0.0,mid
YNL064C,0.9685893,0.26970536,0.0,high_c
YNL065W,0.8876678,0.40725607,10.0,mid
YNL066W,0.95162016,0.2902905,4.0,mid
YNL067W,0.82161766,0.30012023,3.0,mid
YNL067W-A,0.40437067,0.52780426,10.0,mid
YNL067W-B,0.2667669,0.54796445,13.0,low_c
YNL068C,0.92608094,0.30500942,1.0,mid
YNL069C,0.92894197,0.3357874,4.0,mid
YNL070W,0.9482949,0.39117938,7.0,mid
YNL071W,0.97711015,0.18564339,0.0,high_c
YNL072W,0.7584188,0.35970348,5.0,mid
YNL073W,0.8664077,0.25680095,0.0,mid
YNL074C,0.90660673,0.264135,0.0,mid
YNL075W,0.7129755,0.35028127,9.0,mid
YNL076W,0.8367936,0.2493341,0.0,mid
YNL077W,0.9814833,0.39090222,10.0,high_c
YNL078W,0.74436575,0.2446474,0.0,mid
YNL079C,0.80858105,0.2200515,0.0,mid
YNL080C,0.88090366,0.2528388,4.0,mid
YNL081C,0.6831489,0.23788838,1.0,mid
YNL082W,0.56495184,0.36879832,0.0,mid
YNL083W,0.92513245,0.28776982,1.0,mid
YNL084C,0.86162627,0.18069933,1.0,mid
YNL085W,0.77631086,0.25329894,1.0,mid
YNL086W,0.42163318,0.30600935,2.0,mid
YNL087W,0.8599096,0.34263444,8.0,mid
YNL088W,0.88121915,0.2584794,0.0,mid
YNL089C,0.5010407,0.4383968,8.0,mid
YNL090W,0.8340867,0.37885398,3.0,mid
YNL091W,0.78294605,0.29423344,0.0,mid
YNL092W,0.5243269,0.42978325,9.0,mid
YNL093W,0.6580667,0.5597925,20.0,mid
YNL094W,0.89173377,0.20388424,0.0,mid
YNL095C,0.8912767,0.31102654,5.0,mid
YNL096C,0.8838556,0.32277572,3.0,mid
YNL097C,0.88282734,0.19213642,0.0,mid
YNL097C-B,0.52471733,0.41644353,7.0,mid
YNL097W-A,0.51820004,0.6296652,20.0,mid
YNL098C,0.96297324,0.25726593,0.0,high_c
YNL099C,0.71072805,0.12996696,0.0,mid
YNL100W,0.4622333,0.23652644,0.0,mid
YNL101W,0.6435235,0.30013072,1.0,mid
YNL102W,0.70270264,0.2912963,5.0,mid
YNL103W,0.93981034,0.29943568,2.0,mid
YNL103W-A,0.4988029,0.6620364,16.0,mid
YNL104C,0.9434834,0.5063474,21.0,mid
YNL105W,0.59363717,0.22705013,5.0,mid
YNL106C,0.9250491,0.29114377,0.0,mid
YNL107W,0.81136787,0.15712993,0.0,mid
YNL108C,0.7996767,0.14084314,0.0,mid
YNL109W,0.2759186,0.34392124,5.0,low_c
YNL110C,0.7376607,0.40909195,14.0,mid
YNL111C,0.88121885,0.32714236,4.0,mid
YNL112W,0.86638427,0.51000655,15.0,mid
YNL113W,0.8211812,0.42773032,14.0,mid
YNL114C,0.35525566,0.47827458,9.0,low_c
YNL115C,0.78947586,0.35658753,7.0,mid
YNL116W,0.9259065,0.35317177,3.0,mid
YNL117W,0.84577227,0.27376193,6.0,mid
YNL118C,0.9336368,0.21095149,0.0,mid
YNL119W,0.91111565,0.41995004,6.0,mid
YNL120C,0.41622844,0.26454967,6.0,mid
YNL121C,0.9116389,0.20214528,1.0,mid
YNL122C,0.85271806,0.28522143,2.0,mid
YNL123W,0.8003636,0.20298201,0.0,mid
YNL124W,0.8779027,0.25668982,2.0,mid
YNL125C,0.7050767,0.6497537,29.0,mid
YNL126W,0.7830134,0.34169307,4.0,mid
YNL127W,0.89892423,0.21796267,0.0,mid
YNL128W,0.77599454,0.22926487,1.0,mid
YNL129W,0.79283875,0.20476276,2.0,mid
YNL130C,0.78360415,0.30997872,5.0,mid
YNL130C-A,0.52233917,0.5314217,7.0,mid
YNL131W,0.9044266,0.15770105,1.0,mid
YNL132W,0.69641197,0.34089702,2.0,mid
YNL133C,0.5291673,0.24821429,1.0,mid
YNL134C,0.8488641,0.33573532,4.0,mid
YNL135C,0.9621017,0.394939,8.0,high_c
YNL136W,0.9093333,0.24292028,0.0,mid
YNL137C,0.9433027,0.16886833,0.0,mid
YNL138W,0.9623356,0.2930374,4.0,high_c
YNL138W-A,0.8663014,0.29705754,2.0,mid
YNL139C,0.8998645,0.24251804,0.0,mid
YNL140C,0.5750399,0.2928539,1.0,mid
YNL141W,0.8545462,0.53866595,19.0,mid
YNL142W,0.6832256,0.44952345,5.0,mid
YNL143C,0.30665144,0.5075023,11.0,low_c
YNL144C,0.7747624,0.43939877,10.0,mid
YNL144W-A,0.39944047,0.67117536,11.0,mid
YNL145W,0.465503,0.63476497,22.0,mid
YNL146C-A,0.59720147,0.5520558,14.0,mid
YNL146W,0.70201653,0.3186375,3.0,mid
YNL147W,0.7794969,0.3897536,10.0,mid
YNL148C,0.39462143,0.27127758,0.0,mid
YNL149C,0.73947716,0.33652675,4.0,mid
YNL150W,0.35655546,0.4333572,7.0,low_c
YNL151C,0.58399326,0.2868754,1.0,mid
YNL152W,0.8809802,0.29697794,1.0,mid
YNL153C,0.7613543,0.26688766,1.0,mid
YNL154C,0.9007257,0.17653196,0.0,mid
YNL155W,0.86381257,0.27636233,0.0,mid
YNL156C,0.8303388,0.26958284,1.0,mid
YNL157W,0.46474585,0.15929686,0.0,mid
YNL158W,0.7422581,0.20022362,1.0,mid
YNL159C,0.7943027,0.23617749,2.0,mid
YNL160W,0.7435096,1.1331248,48.0,mid
YNL161W,0.6198354,0.20674753,0.0,mid
YNL162W,0.9498709,0.42767447,16.0,mid
YNL162W-A,0.8130796,0.47294515,12.0,mid
YNL163C,0.56736606,0.2218828,0.0,mid
YNL164C,0.500874,0.3179277,0.0,mid
YNL165W,0.74379915,0.20032959,0.0,mid
YNL166C,0.89487475,0.3668797,3.0,mid
YNL167C,0.5883996,0.32552186,1.0,mid
YNL168C,0.9199738,0.25777832,0.0,mid
YNL169C,0.9585414,0.3380186,6.0,high_c
YNL170W,0.41513878,0.44880843,8.0,mid
YNL171C,0.45750436,0.43187296,7.0,mid
YNL172W,0.805732,0.28141528,1.0,mid
YNL173C,0.7815173,0.34452087,6.0,mid
YNL174W,0.277144,0.39412114,5.0,low_c
YNL175C,0.8934666,0.31392473,4.0,mid
YNL176C,0.75889456,0.39870098,8.0,mid
YNL177C,0.92859626,0.2492518,1.0,mid
YNL178W,0.96206206,0.4252663,15.0,high_c
YNL179C,0.6282056,0.37679818,4.0,mid
YNL180C,0.8642847,0.29769287,3.0,mid
YNL181W,0.8136685,0.15429379,0.0,mid
YNL182C,0.85000783,0.40733188,6.0,mid
YNL183C,0.8884369,0.46963444,12.0,mid
YNL184C,0.8350518,0.3410788,2.0,mid
YNL185C,0.6955708,0.27426976,3.0,mid
YNL186W,0.6269341,0.37853208,2.0,mid
YNL187W,0.7767694,0.2470356,0.0,mid
YNL188W,0.9249833,0.30934826,1.0,mid
YNL189W,0.98658866,0.19660921,1.0,high_c
YNL190W,0.90157676,0.33306062,2.0,mid
YNL191W,0.7485253,0.28333935,0.0,mid
YNL192W,0.71439564,0.24392925,1.0,mid
YNL193W,0.82612914,0.1384776,1.0,mid
YNL194C,0.45823422,0.9801945,38.0,mid
YNL195C,0.6309785,0.46782017,13.0,mid
YNL196C,0.6645936,0.28668877,5.0,mid
YNL197C,0.60027856,0.38155448,2.0,mid
YNL198C,0.6141103,0.5701277,17.0,mid
YNL199C,0.9114605,0.2528802,0.0,mid
YNL200C,0.71226615,0.4577566,12.0,mid
YNL201C,0.9406875,0.28494644,0.0,mid
YNL202W,0.75951624,0.5754963,19.0,mid
YNL203C,0.5723694,0.34749833,2.0,mid
YNL204C,0.83545834,0.3216379,1.0,mid
YNL205C,0.5544683,0.030861534,0.0,mid
YNL206C,0.8942239,0.24045502,0.0,mid
YNL207W,0.8683997,0.2943632,2.0,mid
YNL208W,0.92649037,0.4654757,14.0,mid
YNL209W,0.9122037,0.3028386,1.0,mid
YNL210W,0.6084526,0.24323328,4.0,mid
YNL211C,0.8649552,0.28566793,2.0,mid
YNL212W,0.82778317,0.29915392,3.0,mid
YNL213C,0.9081358,0.23330101,1.0,mid
YNL214W,0.91267705,0.18340054,0.0,mid
YNL215W,0.8283343,0.2733331,0.0,mid
YNL216W,0.875377,0.24981025,1.0,mid
YNL217W,0.47527072,0.28771642,1.0,mid
YNL218W,0.9493578,0.21195212,0.0,mid
YNL219C,0.9217364,0.19212241,0.0,mid
YNL220W,0.9668707,0.41087827,4.0,high_c
YNL221C,0.8112281,0.2972221,1.0,mid
YNL222W,0.771541,0.1959786,0.0,mid
YNL223W,0.7604062,0.2190415,1.0,mid
YNL224C,0.78753656,0.20607086,0.0,mid
YNL225C,0.883692,0.28568128,1.0,mid
YNL226W,0.47921485,0.29282865,5.0,mid
YNL227C,0.88438344,0.32081762,4.0,mid
YNL228W,0.15329443,0.35743478,5.0,low_c
YNL229C,0.882836,0.18702471,1.0,mid
YNL230C,0.93674797,0.20827912,0.0,mid
YNL231C,0.9220555,0.30882183,1.0,mid
YNL232W,0.8911148,0.25037444,2.0,mid
YNL233W,0.80611604,0.2859787,0.0,mid
YNL234W,0.86196226,0.29067335,2.0,mid
YNL235C,0.30134314,0.35137025,6.0,low_c
YNL236W,0.8887332,0.35077208,0.0,mid
YNL237W,0.7747347,0.9884618,53.0,mid
YNL238W,0.9130751,0.28314638,0.0,mid
YNL239W,0.98461896,0.38587454,3.0,high_c
YNL240C,0.9567753,0.20229924,1.0,high_c
YNL241C,0.9570127,0.49041083,21.0,high_c
YNL242W,0.56852245,0.30034187,0.0,mid
YNL243W,0.7599041,0.16228482,0.0,mid
YNL244C,0.68304366,0.30811188,2.0,mid
YNL245C,0.45172733,0.2311224,0.0,mid
YNL246W,0.84695274,0.27942282,1.0,mid
YNL247W,0.9134143,0.23916814,0.0,mid
YNL248C,0.98554796,0.33697727,4.0,high_c
YNL249C,0.8917436,0.3133194,3.0,mid
YNL250W,0.76073503,0.20899816,0.0,mid
YNL251C,0.9056416,0.30522183,3.0,mid
YNL252C,0.90264183,0.20944741,0.0,mid
YNL253W,0.8673652,0.3141553,1.0,mid
YNL254C,0.8081777,0.4321411,10.0,mid
YNL255C,0.9505226,0.358593,7.0,mid
YNL256W,0.7756932,0.2651809,2.0,mid
YNL257C,0.7746811,0.27940795,1.0,mid
YNL258C,0.8676173,0.25330594,1.0,mid
YNL259C,0.7402618,0.5359064,19.0,mid
YNL260C,0.6032915,0.38751468,15.0,mid
YNL261W,0.90347034,0.28822944,0.0,mid
YNL262W,0.6821772,0.22494328,0.0,mid
YNL263C,0.7168171,0.19701126,0.0,mid
YNL264C,0.8652988,0.21338277,0.0,mid
YNL265C,0.8202686,0.163041,0.0,mid
YNL266W,0.32405704,0.5465772,14.0,low_c
YNL267W,0.9270224,0.25138184,1.0,mid
YNL268W,0.94324106,0.17340937,0.0,mid
YNL269W,0.60394764,0.4445218,9.0,mid
YNL270C,0.8098992,0.5014475,12.0,mid
YNL271C,0.6805451,0.21622346,0.0,mid
YNL272C,0.7946347,0.23501693,0.0,mid
YNL273W,0.6246839,0.2989346,0.0,mid
YNL274C,0.7215703,0.45858565,13.0,mid
YNL275W,0.7961637,0.2908451,0.0,mid
YNL276C,0.48260304,0.46269268,15.0,mid
YNL277W,0.91988045,0.5611181,16.0,mid
YNL277W-A,0.45076022,0.43370494,11.0,mid
YNL278W,0.7772932,0.28001043,2.0,mid
YNL279W,0.8166515,0.7961976,35.0,mid
YNL280C,0.9417154,0.21526685,0.0,mid
YNL281W,0.69141746,0.3953084,7.0,mid
YNL282W,0.88619363,0.30611363,1.0,mid
YNL283C,0.9192618,0.26330084,3.0,mid
YNL284C,0.9029897,0.12956859,0.0,mid
YNL285W,0.47363687,0.31602308,1.0,mid
YNL286W,0.9121016,0.24663237,0.0,mid
YNL287W,0.9482484,0.18253964,0.0,mid
YNL288W,0.47660553,0.27053472,1.0,mid
YNL289W,0.9102396,0.40482673,7.0,mid
YNL290W,0.8885344,0.19818485,0.0,mid
YNL291C,0.9246746,0.2053375,4.0,mid
YNL292W,0.85931516,0.2386761,1.0,mid
YNL293W,0.5757837,0.22301191,0.0,mid
YNL294C,0.8570359,0.15825348,0.0,mid
YNL295W,0.8812335,0.20587087,0.0,mid
YNL296W,0.48573977,0.45219043,7.0,mid
YNL297C,0.75485945,0.27643314,1.0,mid
YNL298W,0.89442384,0.41796982,3.0,mid
YNL299W,0.87676096,0.35580003,5.0,mid
YNL300W,0.7468613,0.41933972,14.0,mid
YNL301C,0.81447744,0.3472411,7.0,mid
YNL302C,0.9529335,0.46597102,18.0,mid
YNL303W,0.45333442,0.5376317,5.0,mid
YNL304W,0.9188079,0.27946836,0.0,mid
YNL305C,0.8650022,0.3787323,8.0,mid
YNL306W,0.8865792,0.25124907,1.0,mid
YNL307C,0.6834268,0.20815864,1.0,mid
YNL308C,0.90899634,0.37548542,8.0,mid
YNL309W,0.8722288,0.25357407,1.0,mid
YNL310C,0.7699173,0.22517726,0.0,mid
YNL311C,0.3764012,0.41859847,3.0,low_c
YNL312W,0.44952583,0.24234617,1.0,mid
YNL313C,0.84462434,0.31787294,3.0,mid
YNL314W,0.7575003,0.16538863,0.0,mid
YNL315C,0.69568694,0.24400969,0.0,mid
YNL316C,0.8632177,0.21469387,0.0,mid
YNL317W,0.8743804,0.20272948,0.0,mid
YNL318C,0.83758616,0.109716155,1.0,mid
YNL319W,0.62756294,0.29411703,3.0,mid
YNL320W,0.79609704,0.29315102,1.0,mid
YNL321W,0.9242311,0.3267217,5.0,mid
YNL322C,0.93777454,0.24853407,0.0,mid
YNL323W,0.88487595,0.1372452,0.0,mid
YNL324W,0.6376619,0.30635133,5.0,mid
YNL325C,0.87860245,0.2558638,0.0,mid
YNL326C,0.9496378,0.20076858,0.0,mid
YNL327W,0.9087605,0.45907107,8.0,mid
YNL328C,0.7270551,0.2659632,0.0,mid
YNL329C,0.6825977,0.3748985,0.0,mid
YNL330C,0.96132845,0.13015313,1.0,high_c
YNL331C,0.75719273,0.23713268,0.0,mid
YNL332W,0.8996815,0.1448483,1.0,mid
YNL333W,0.9051572,0.277125,0.0,mid
YNL334C,0.73046833,0.31533173,1.0,mid
YNL335W,0.6931969,0.13080935,0.0,mid
YNL336W,0.7542526,0.37648612,8.0,mid
YNL337W,0.7231363,0.11724756,2.0,mid
YNL338W,0.3483184,0.90586275,38.0,low_c
YNL339C,0.66657865,0.0026282538,0.0,mid
YNL339W-A,0.6322837,0.0,0.0,mid
YNL339W-B,0.6454816,0.0009780645,0.0,mid
YNR001C,0.98130655,0.35089445,4.0,high_c
YNR001W-A,0.46072236,0.3835985,7.0,mid
YNR002C,0.90070784,1.7157915,81.0,mid
YNR003C,0.71761006,0.31532878,3.0,mid
YNR003W-A,0.5529732,0.70441455,23.0,mid
YNR004W,0.88540316,0.23510666,0.0,mid
YNR005C,0.35209095,0.23130068,5.0,low_c
YNR006W,0.6447042,0.23780248,0.0,mid
YNR007C,0.8486011,0.24281807,0.0,mid
YNR008W,0.60827994,0.13376515,0.0,mid
YNR009W,0.6641374,0.33804044,5.0,mid
YNR010W,0.87870413,0.1960048,0.0,mid
YNR011C,0.9035106,0.22679374,0.0,mid
YNR012W,0.9626767,0.36965245,8.0,high_c
YNR013C,0.89094526,0.29792932,0.0,mid
YNR014W,0.7534503,0.46417344,10.0,mid
YNR015W,0.8903814,0.28500593,1.0,mid
YNR016C,0.89503545,0.26807413,3.0,mid
YNR017W,0.9642861,0.12355318,1.0,high_c
YNR018W,0.9342823,0.2856708,4.0,mid
YNR019W,0.860566,0.33919957,4.0,mid
YNR020C,0.8979606,0.20852001,0.0,mid
YNR021W,0.8987261,0.18928197,1.0,mid
YNR022C,0.36045757,0.26151326,1.0,low_c
YNR023W,0.91636366,0.24055088,0.0,mid
YNR024W,0.82767177,0.28297642,2.0,mid
YNR025C,0.50657356,0.5552552,18.0,mid
YNR026C,0.92977184,0.23981716,1.0,mid
YNR027W,0.863698,0.15054972,0.0,mid
YNR028W,0.5627188,0.29873368,2.0,mid
YNR029C,0.9433127,0.229453,0.0,mid
YNR030W,0.9237449,0.3271314,3.0,mid
YNR031C,0.57286215,0.22993085,0.0,mid
YNR032C-A,0.83515275,0.3662427,4.0,mid
YNR032W,0.6163248,0.19145127,0.0,mid
YNR033W,0.4109778,0.1556122,0.0,mid
YNR034W,0.90091705,0.32535124,6.0,mid
YNR034W-A,0.4297403,0.7983565,28.0,mid
YNR035C,0.90879434,0.32347667,2.0,mid
YNR036C,0.74662405,0.46762374,8.0,mid
YNR037C,0.61717427,0.31936106,3.0,mid
YNR038W,0.76315665,0.29120624,0.0,mid
YNR039C,0.6866804,0.3411446,3.0,mid
YNR040W,0.70152915,0.22068004,2.0,mid
YNR041C,0.8385459,0.13783109,0.0,mid
YNR042W,0.5618076,0.47243324,7.0,mid
YNR043W,0.91659755,0.20850639,0.0,mid
YNR044W,0.91505605,0.8204481,34.0,mid
YNR045W,0.8592086,0.23318328,0.0,mid
YNR046W,0.9262221,0.3559351,4.0,mid
YNR047W,0.45041126,0.26196885,0.0,mid
YNR048W,0.94604236,0.26374114,0.0,mid
YNR049C,0.9125123,0.2222545,0.0,mid
YNR050C,0.961204,0.33724242,9.0,high_c
YNR051C,0.86666775,0.20266189,0.0,mid
YNR052C,0.8866466,0.13722742,0.0,mid
YNR053C,0.89403594,0.4108435,9.0,mid
YNR054C,0.81775665,0.39103743,6.0,mid
YNR055C,0.7974748,0.25396743,0.0,mid
YNR056C,0.793829,0.28733033,6.0,mid
YNR057C,0.7235485,0.72180897,35.0,mid
YNR058W,0.780687,0.49793383,13.0,mid
YNR059W,0.7717668,0.33116585,2.0,mid
YNR060W,0.9158549,0.8529657,51.0,mid
YNR061C,0.85396045,0.17941143,1.0,mid
YNR062C,0.41063532,0.3014494,4.0,mid
YNR063W,0.60401094,0.34145582,2.0,mid
YNR064C,0.636102,0.40537056,9.0,mid
YNR065C,0.5750772,0.34938458,1.0,mid
YNR066C,0.8402801,0.4077696,8.0,mid
YNR067C,0.94571185,0.42457926,7.0,mid
YNR068C,0.6092498,0.56002945,22.0,mid
YNR069C,0.88634217,0.48844936,21.0,mid
YNR070W,0.29096246,0.26541337,4.0,low_c
YNR071C,0.5765253,0.37955016,5.0,mid
YNR072W,0.7679382,0.2790611,5.0,mid
YNR073C,0.7643905,0.36869642,5.0,mid
YNR074C,0.80406815,0.4205945,18.0,mid
YNR075C-A,0.4314522,0.27233687,7.0,mid
YNR075W,0.6911315,0.25894788,0.0,mid
YNR076W,0.88437694,0.45180485,11.0,mid
YNR077C,0.8158748,0.100987464,3.0,mid
YOL001W,0.5237458,0.2989635,0.0,mid
YOL002C,0.90916586,0.32282355,6.0,mid
YOL003C,0.8619665,0.21529385,0.0,mid
YOL004W,0.968793,0.21216924,0.0,high_c
YOL005C,0.9258336,0.30015767,0.0,mid
YOL006C,0.682644,0.24804313,0.0,mid
YOL007C,0.8670176,0.37962797,7.0,mid
YOL008W,0.6477426,0.21843441,0.0,mid
YOL009C,0.5241468,0.2205199,1.0,mid
YOL010W,0.8176208,0.37884322,5.0,mid
YOL011W,0.9137473,0.4651895,7.0,mid
YOL012C,0.8763693,0.32655296,2.0,mid
YOL013C,0.90326566,0.25775102,1.0,mid
YOL013W-A,0.37729686,0.33817804,2.0,mid
YOL013W-B,0.45485348,0.072765045,0.0,mid
YOL014W,0.8416574,0.4737232,13.0,mid
YOL015W,0.74842143,0.37710878,2.0,mid
