gene,cross_weight,iaa_mean_sens,iaa_breadth,c_group
YJL106W,0.6980391,0.36601567,5.0,mid
YJL107C,0.6867407,0.4255153,5.0,mid
YJL108C,0.85807747,0.4030477,13.0,mid
YJL109C,0.20847374,0.33627683,2.0,low_c
YJL110C,0.84031564,0.26260918,0.0,mid
YJL111W,0.98178184,0.1305346,0.0,high_c
YJL112W,0.7591735,0.21732229,0.0,mid
YJL115W,0.93417174,0.44954297,6.0,mid
YJL116C,0.909895,0.9527708,41.0,mid
YJL117W,0.8865934,0.23192152,3.0,mid
YJL118W,0.7935462,0.30788568,5.0,mid
YJL119C,0.22551613,0.4604205,9.0,low_c
YJL120W,0.23479722,0.45268437,5.0,low_c
YJL121C,0.9582235,0.31040516,0.0,mid
YJL122W,0.91756755,0.43055886,14.0,mid
YJL123C,0.9556595,0.17578545,0.0,mid
YJL124C,0.8148421,0.17485698,0.0,mid
YJL125C,0.71971834,0.29447478,3.0,mid
YJL126W,0.68305576,0.26996404,0.0,mid
YJL127C,0.7116612,0.24006282,0.0,mid
YJL127C-B,0.81185603,0.26122344,2.0,mid
YJL127W-A,0.44389412,0.5518643,9.0,mid
YJL128C,0.9271702,0.24746946,0.0,mid
YJL129C,0.7370092,0.23633434,0.0,mid
YJL130C,0.93608963,0.30085436,0.0,mid
YJL131C,0.95289737,0.22714311,0.0,mid
YJL132W,0.815761,0.44317418,13.0,mid
YJL133C-A,0.7014033,0.46939874,11.0,mid
YJL133W,0.76486367,0.31473622,0.0,mid
YJL134W,0.81230307,0.16957216,0.0,mid
YJL135W,0.25129938,0.40597272,11.0,low_c
YJL136C,0.80194336,0.39014938,4.0,mid
YJL136W-A,0.12504174,0.62209487,34.0,low_c
YJL137C,0.8022201,0.19979878,0.0,mid
YJL138C,0.95036525,0.28354567,1.0,mid
YJL139C,0.8454298,0.22810811,0.0,mid
YJL140W,0.803126,0.21443178,0.0,mid
YJL141C,0.31849283,0.39253756,10.0,low_c
YJL142C,0.6143561,0.31050992,4.0,mid
YJL143W,0.77097076,0.2736537,1.0,mid
YJL144W,0.7067084,0.85632265,46.0,mid
YJL145W,0.80755264,0.34493864,1.0,mid
YJL146W,0.85107595,0.32497236,1.0,mid
YJL147C,0.836279,0.22226629,0.0,mid
YJL148W,0.7238628,0.4092288,10.0,mid
YJL149W,0.51098686,0.37738952,2.0,mid
YJL150W,0.15815875,0.49993902,16.0,low_c
YJL151C,0.6718956,0.2887725,0.0,mid
YJL152W,0.1593192,0.7515507,32.0,low_c
YJL153C,0.92623866,1.3089706,65.0,mid
YJL154C,0.81496495,0.16217919,0.0,mid
YJL155C,0.94086915,0.26982933,1.0,mid
YJL156C,0.6868608,0.2970675,0.0,mid
YJL156W-A,0.8167255,0.36725482,6.0,mid
YJL157C,0.52907187,0.5024385,17.0,mid
YJL158C,0.947893,0.27483687,5.0,mid
YJL159W,0.7051247,0.30902535,4.0,mid
YJL160C,0.79824436,0.37696382,9.0,mid
YJL161W,0.71068084,0.69300306,31.0,mid
YJL162C,0.94150954,0.28533202,0.0,mid
YJL163C,0.8301271,0.40842673,11.0,mid
YJL164C,0.8130207,0.5013702,14.0,mid
YJL165C,0.3377708,0.23825526,0.0,mid
YJL166W,0.61289805,0.39071697,12.0,mid
YJL167W,0.92400205,0.22765964,5.0,mid
YJL168C,0.24364105,0.32178327,1.0,low_c
YJL169W,0.525716,0.3652977,7.0,mid
YJL170C,0.8310853,0.323587,5.0,mid
YJL171C,0.8704226,0.2831063,3.0,mid
YJL172W,0.95619035,0.29000416,0.0,mid
YJL173C,0.90395546,0.41912055,11.0,mid
YJL174W,0.8751909,0.15315329,3.0,mid
YJL175W,0.43285808,0.3761885,7.0,mid
YJL176C,0.8526677,0.22109722,1.0,mid
YJL177W,0.92191917,0.32420552,3.0,mid
YJL178C,0.82415694,0.1900803,1.0,mid
YJL179W,0.6730083,0.33249804,1.0,mid
YJL180C,0.79656935,0.16058776,0.0,mid
YJL181W,0.74119693,0.28832117,1.0,mid
YJL182C,0.31488925,0.20839907,5.0,low_c
YJL183W,0.9193224,0.23651949,1.0,mid
YJL184W,0.7634193,0.27847207,2.0,mid
YJL185C,0.4176774,0.22896999,2.0,mid
YJL186W,0.8939085,0.16762689,0.0,mid
YJL187C,0.7754741,0.3644544,7.0,mid
YJL188C,0.10506307,0.3656432,5.0,low_c
YJL189W,0.87877923,0.45669013,14.0,mid
YJL190C,0.9398672,0.3931796,12.0,mid
YJL191W,0.7286568,0.3420587,8.0,mid
YJL192C,0.55905885,0.1650935,0.0,mid
YJL193W,0.72359675,0.35882175,4.0,mid
YJL194W,0.89164263,0.4258299,2.0,mid
YJL195C,0.63755345,0.2872931,4.0,mid
YJL196C,0.47532564,0.32457745,3.0,mid
YJL197C-A,0.56557906,0.34533924,5.0,mid
YJL197W,0.74607193,0.22435936,0.0,mid
YJL198W,0.91978365,0.3418872,3.0,mid
YJL199C,0.88564605,0.29886156,0.0,mid
YJL200C,0.57875234,0.6382712,29.0,mid
YJL201W,0.92538023,0.27962393,0.0,mid
YJL202C,0.39541984,0.5084225,9.0,mid
YJL203W,0.8887723,0.15298654,0.0,mid
YJL204C,0.81700695,0.27291012,0.0,mid
YJL205C,0.5165074,0.3883296,4.0,mid
YJL206C,0.7652986,0.2516722,0.0,mid
YJL207C,0.8732845,0.24251531,0.0,mid
YJL208C,0.72642654,0.35042378,6.0,mid
YJL209W,0.7306876,0.22345285,0.0,mid
YJL210W,0.9198784,0.30053514,1.0,mid
YJL211C,0.3978405,0.5112034,19.0,mid
YJL212C,0.9099973,0.587289,19.0,mid
YJL213W,0.82828814,0.5429447,20.0,mid
YJL214W,0.89327157,0.416164,11.0,mid
YJL215C,0.24254219,0.5337743,17.0,low_c
YJL216C,0.897545,0.30700743,1.0,mid
YJL217W,0.9218984,0.42778555,8.0,mid
YJL218W,0.8257461,0.37411013,5.0,mid
YJL219W,0.9444969,0.1587648,0.0,mid
YJL220W,0.6675606,0.02038124,0.0,mid
YJL221C,0.94495094,0.04133328,0.0,mid
YJL222W,0.9322873,0.11561692,0.0,mid
YJL222W-A,0.7955999,0.0,0.0,mid
YJL222W-B,0.6633365,0.0,0.0,mid
YJL223C,0.91442406,0.0,0.0,mid
YJL225C,0.86921805,0.16683038,0.0,mid
YJL225W-A,0.80664533,0.0,0.0,mid
YJR001W,0.61371356,0.16445343,0.0,mid
YJR002W,0.90058607,0.30267885,2.0,mid
YJR003C,0.8957643,0.27472746,1.0,mid
YJR004C,0.90286434,0.8447091,44.0,mid
YJR005C-A,0.7113837,2.4595582,95.0,mid
YJR005W,0.7936292,0.3244788,1.0,mid
YJR006W,0.8759761,0.21262753,1.0,mid
YJR007W,0.829049,0.17796835,0.0,mid
YJR008W,0.9216634,0.5109373,17.0,mid
YJR009C,0.8964507,0.40248135,8.0,mid
YJR010C-A,0.5315111,0.36415535,1.0,mid
YJR010W,0.9582959,0.3520849,4.0,mid
YJR011C,0.7411514,0.2813181,2.0,mid
YJR012C,0.6038405,0.25715938,4.0,mid
YJR013W,0.6260609,0.13159752,0.0,mid
YJR014W,0.77892977,0.3081382,0.0,mid
YJR015W,0.89257586,0.20098113,0.0,mid
YJR016C,0.96777725,0.55331224,27.0,high_c
YJR017C,0.6151455,0.25241065,1.0,mid
YJR018W,0.2657245,0.624233,16.0,low_c
YJR019C,0.90319383,0.2904913,4.0,mid
YJR020W,0.47512805,0.4330454,6.0,mid
YJR021C,0.6787107,0.18120426,0.0,mid
YJR022W,0.8532335,0.2844845,0.0,mid
YJR023C,0.14897205,0.27781397,5.0,low_c
YJR024C,0.80634546,0.29571447,2.0,mid
YJR025C,0.91551703,0.5078431,18.0,mid
YJR030C,0.48124552,0.4113577,5.0,mid
YJR031C,0.874476,0.25987107,0.0,mid
YJR032W,0.89614314,0.16561383,0.0,mid
YJR033C,0.7366101,0.24581152,0.0,mid
YJR034W,0.89364594,0.3181494,0.0,mid
YJR035W,0.852752,0.23802118,0.0,mid
YJR036C,0.8072728,0.39510736,7.0,mid
YJR037W,0.68290514,0.2983267,6.0,mid
YJR038C,0.5032163,0.5364262,12.0,mid
YJR039W,0.8446701,0.29537612,2.0,mid
YJR040W,0.9339457,0.19097409,0.0,mid
YJR041C,0.75265753,0.32838663,2.0,mid
YJR042W,0.68642795,0.20001335,0.0,mid
YJR043C,0.7794438,0.20926371,1.0,mid
YJR044C,0.8823673,0.27198443,0.0,mid
YJR045C,0.83872503,0.27165246,1.0,mid
YJR046W,0.49900717,0.24011008,1.0,mid
YJR047C,0.8953247,1.13197,67.0,mid
YJR048W,0.9186261,0.9028483,53.0,mid
YJR049C,0.94099295,0.09857418,0.0,mid
YJR050W,0.52530164,0.22141968,0.0,mid
YJR051W,0.9074333,0.19356087,0.0,mid
YJR052W,0.7544518,0.2216541,0.0,mid
YJR053W,0.9101363,0.34850496,1.0,mid
YJR054W,0.852712,0.29619005,1.0,mid
YJR055W,0.3825422,0.23750624,1.0,mid
YJR056C,0.6601363,0.18170322,0.0,mid
YJR057W,0.90836644,0.27235675,0.0,mid
YJR058C,0.7744248,0.22326186,0.0,mid
YJR059W,0.646974,0.34236878,4.0,mid
YJR060W,0.69365275,0.19962335,0.0,mid
YJR061W,0.81649196,0.40369615,6.0,mid
YJR062C,0.84775376,0.24427718,0.0,mid
YJR063W,0.81291735,0.27246833,2.0,mid
YJR064W,0.9446648,0.18676335,1.0,mid
YJR065C,0.95637524,0.21959375,0.0,mid
YJR066W,0.5973708,0.25662038,1.0,mid
YJR067C,0.8052128,0.3275733,2.0,mid
YJR068W,0.84883446,0.13318276,0.0,mid
YJR069C,0.8076536,0.21431772,0.0,mid
YJR070C,0.94124556,0.41971675,5.0,mid
YJR071W,0.25806484,0.38646713,5.0,low_c
YJR072C,0.9131506,0.32648218,3.0,mid
YJR073C,0.82440245,0.5396231,13.0,mid
YJR074W,0.3109262,0.25851747,4.0,low_c
YJR075W,0.41079104,0.1890076,0.0,mid
YJR076C,0.96955484,0.1963654,0.0,high_c
YJR077C,0.9546902,0.2382478,3.0,mid
YJR078W,0.86003333,0.4321446,12.0,mid
YJR079W,0.31980145,0.48902383,10.0,low_c
YJR080C,0.6634596,0.15553148,0.0,mid
YJR082C,0.7703845,0.14663947,0.0,mid
YJR083C,0.7507002,0.27037227,0.0,mid
YJR084W,0.7230157,0.15943953,0.0,mid
YJR085C,0.81900245,0.39248013,7.0,mid
YJR086W,0.72332686,0.4551265,13.0,mid
YJR087W,0.45894447,0.5338223,11.0,mid
YJR088C,0.8646692,0.18501179,1.0,mid
YJR089W,0.8781404,0.28475112,0.0,mid
YJR090C,0.6952075,0.33126897,1.0,mid
YJR091C,0.8198132,0.2951904,0.0,mid
YJR092W,0.83132106,0.26139835,3.0,mid
YJR093C,0.8681907,0.21952854,1.0,mid
YJR094C,0.8298251,0.39678827,4.0,mid
YJR094W-A,0.7270308,0.4353463,19.0,mid
YJR095W,0.89727867,0.6107517,25.0,mid
YJR096W,0.90370625,0.41433844,6.0,mid
YJR097W,0.7405547,0.4674085,9.0,mid
YJR098C,0.82331854,0.23242277,2.0,mid
YJR099W,0.92465264,0.20110038,1.0,mid
YJR100C,0.80407,0.2340701,1.0,mid
YJR101W,0.6722166,0.24783963,0.0,mid
YJR102C,0.7981857,0.16658448,0.0,mid
YJR103W,0.95811474,0.30788195,4.0,mid
YJR104C,0.89798474,0.4202984,8.0,mid
YJR105W,0.92558914,0.19040897,0.0,mid
YJR106W,0.768684,0.327157,4.0,mid
YJR107W,0.7537776,0.3184122,1.0,mid
YJR108W,0.29872668,0.3819421,7.0,low_c
YJR109C,0.9402996,0.6693494,28.0,mid
YJR110W,0.72839695,0.27419794,1.0,mid
YJR111C,0.9161491,0.44332817,13.0,mid
YJR112W,0.7461679,0.291048,5.0,mid
YJR112W-A,0.37774625,0.24305204,0.0,mid
YJR113C,0.87662023,0.23017365,0.0,mid
YJR114W,0.56500185,0.37313488,6.0,mid
YJR115W,0.83947814,0.39382064,4.0,mid
YJR116W,0.87913215,0.26256067,1.0,mid
YJR117W,0.9435169,0.18473187,0.0,mid
YJR118C,0.569498,0.25405192,1.0,mid
YJR119C,0.9058673,0.38980716,2.0,mid
YJR120W,0.32740515,0.65427643,28.0,low_c
YJR121W,0.9713118,0.25057045,4.0,high_c
YJR122W,0.9482939,0.44763905,15.0,mid
YJR123W,0.9592772,0.2956434,4.0,high_c
YJR124C,0.9437276,0.22994256,1.0,mid
YJR125C,0.91369796,0.1987409,1.0,mid
YJR126C,0.67381907,0.27606755,4.0,mid
YJR127C,0.74928445,0.4557024,8.0,mid
YJR128W,0.47456637,0.4120687,7.0,mid
YJR129C,0.71178496,0.28068355,1.0,mid
YJR130C,0.8481937,0.4075555,17.0,mid
YJR131W,0.9178804,0.24375588,0.0,mid
YJR132W,0.86906624,0.26370302,2.0,mid
YJR133W,0.80334455,0.41062647,8.0,mid
YJR134C,0.7601212,0.17816612,1.0,mid
YJR135C,0.82707876,0.26524818,0.0,mid
YJR135W-A,0.9187255,0.34231746,3.0,mid
YJR136C,0.68652785,0.16946569,0.0,mid
YJR137C,0.88941675,0.39420688,4.0,mid
YJR138W,0.513157,0.24150686,0.0,mid
YJR139C,0.810532,0.22960673,6.0,mid
YJR140C,0.77403325,0.18715583,0.0,mid
YJR140W-A,0.17278422,0.5784807,10.0,low_c
YJR141W,0.7953274,0.34790647,5.0,mid
YJR142W,0.87559444,0.20889802,0.0,mid
YJR143C,0.70212936,0.25760573,1.0,mid
YJR144W,0.7059628,0.2010278,0.0,mid
YJR145C,0.82711536,0.36843944,10.0,mid
YJR146W,0.50014174,0.59481317,18.0,mid
YJR147W,0.86800635,0.4248937,4.0,mid
YJR148W,0.73393583,0.68478256,28.0,mid
YJR149W,0.7643459,0.35887563,6.0,mid
YJR150C,0.88689613,0.27844185,9.0,mid
YJR151C,0.9141481,0.5525552,23.0,mid
YJR151W-A,0.74058825,0.4802941,23.0,mid
YJR152W,0.9540759,0.37599903,3.0,mid
YJR153W,0.89598626,0.49792257,15.0,mid
YJR154W,0.89159185,0.50134355,16.0,mid
YJR155W,0.7153336,0.46445513,7.0,mid
YJR156C,0.90880436,0.33321816,3.0,mid
YJR157W,0.917492,0.21934335,0.0,mid
YJR158W,0.9380279,0.0016284197,0.0,mid
YJR159W,0.84734553,0.08883745,1.0,mid
YJR160C,0.84645236,0.14557588,0.0,mid
YJR161C,0.94346994,0.27675337,4.0,mid
YJR162C,0.874283,0.025354467,0.0,mid
YKL001C,0.5383813,0.29125372,4.0,mid
YKL002W,0.948958,0.27128464,1.0,mid
YKL003C,0.8738118,0.25292054,1.0,mid
YKL004W,0.78681636,0.2843862,2.0,mid
YKL005C,0.84360915,0.1857571,0.0,mid
YKL006C-A,0.67836756,0.3092742,6.0,mid
YKL006W,0.93946594,0.38258755,10.0,mid
YKL007W,0.7679065,0.25661552,0.0,mid
YKL008C,0.81493974,0.34802273,3.0,mid
YKL009W,0.8359822,0.40712517,10.0,mid
YKL010C,0.3397055,0.2145112,0.0,mid
YKL011C,0.6760489,0.31847253,3.0,mid
YKL012W,0.906056,0.20016456,0.0,mid
YKL013C,0.8929379,0.21584135,1.0,mid
YKL014C,0.7887424,0.3137372,2.0,mid
YKL015W,0.7894125,0.29599097,0.0,mid
YKL016C,0.5639357,0.33019316,2.0,mid
YKL017C,0.701899,0.2561281,0.0,mid
YKL018C-A,0.82009995,0.31443188,0.0,mid
YKL018W,0.82241386,0.24025227,0.0,mid
YKL019W,0.81854993,0.18467523,0.0,mid
YKL020C,0.88026446,0.40009406,3.0,mid
YKL021C,0.9566731,0.25050685,1.0,mid
YKL022C,0.46942794,0.27263492,1.0,mid
YKL023C-A,0.9113366,0.58533615,19.0,mid
YKL023W,0.9183188,0.17056061,0.0,mid
YKL024C,0.91428006,0.3203253,4.0,mid
YKL025C,0.8244728,0.2642118,0.0,mid
YKL026C,0.29698047,0.4739475,17.0,low_c
YKL027W,0.9767939,0.2562579,0.0,high_c
YKL028W,0.911167,0.16858453,1.0,mid
YKL029C,0.8225924,0.5795493,27.0,mid
YKL030W,0.12650996,0.39619368,5.0,low_c
YKL031W,0.27328128,0.32802403,5.0,low_c
YKL032C,0.7907088,0.2311821,0.0,mid
YKL033W,0.5619096,0.2913265,1.0,mid
YKL033W-A,0.90801436,0.3337169,3.0,mid
YKL034W,0.8766671,0.27027884,0.0,mid
YKL035W,0.9724461,0.37227234,9.0,high_c
YKL036C,0.31401628,0.516157,10.0,low_c
YKL037W,0.24329318,0.49088296,16.0,low_c
YKL038W,0.7210108,0.2542604,0.0,mid
YKL039W,0.833599,0.2548459,0.0,mid
YKL040C,0.78398776,0.24933481,1.0,mid
YKL041W,0.92879796,0.24533519,1.0,mid
YKL042W,0.88261616,0.2958509,3.0,mid
YKL043W,0.8266554,0.48157322,9.0,mid
YKL044W,0.7842364,0.5025167,17.0,mid
YKL045W,0.9119087,0.26522577,4.0,mid
YKL046C,0.9513083,0.21439356,2.0,mid
YKL047W,0.87523305,0.23021513,1.0,mid
YKL048C,0.71122414,0.3330164,2.0,mid
YKL049C,0.86633873,0.28301725,3.0,mid
YKL050C,0.6257538,0.30972826,0.0,mid
YKL051W,0.62088186,0.6673991,29.0,mid
YKL052C,0.6621105,0.2072631,0.0,mid
YKL053C-A,0.5318307,0.36850652,4.0,mid
YKL053W,0.111932494,0.41500315,6.0,low_c
YKL054C,0.6870528,0.24181327,0.0,mid
YKL055C,0.4931742,0.3338902,5.0,mid
YKL056C,0.9093987,0.2964138,2.0,mid
YKL057C,0.7629041,0.29259992,0.0,mid
YKL058W,0.94403744,0.23220234,1.0,mid
YKL059C,0.9106262,0.19339731,1.0,mid
YKL060C,0.88018775,0.3230071,5.0,mid
YKL061W,0.59229934,0.21935098,1.0,mid
YKL062W,0.58730656,0.7229078,35.0,mid
YKL063C,0.8355055,0.19244242,0.0,mid
YKL064W,0.8789707,0.23946632,0.0,mid
YKL065C,0.84095913,0.28257632,1.0,mid
YKL065W-A,0.5633686,0.38427067,10.0,mid
YKL066W,0.4314738,0.3276151,3.0,mid
YKL067W,0.9263898,0.33305404,0.0,mid
YKL068W,0.51976514,0.27134624,0.0,mid
YKL068W-A,0.88569736,0.3898931,7.0,mid
YKL069W,0.94401777,0.20006782,2.0,mid
YKL070W,0.84526,0.836847,34.0,mid
YKL071W,0.87903446,0.89396745,38.0,mid
YKL072W,0.93236107,0.25977015,1.0,mid
YKL073W,0.85683507,0.29949525,4.0,mid
YKL074C,0.94169915,0.2940904,1.0,mid
YKL075C,0.8518199,0.2687218,0.0,mid
YKL076C,0.59051776,0.4668363,9.0,mid
YKL077W,0.97263134,0.18845554,0.0,high_c
YKL078W,0.67242974,0.5501681,21.0,mid
YKL079W,0.91391754,0.20871753,0.0,mid
YKL080W,0.8422951,0.186507,1.0,mid
YKL081W,0.97759706,0.29896772,4.0,high_c
YKL082C,0.7081174,0.45915443,10.0,mid
YKL083W,0.34231234,0.5888764,14.0,mid
YKL084W,0.8784809,0.36696056,4.0,mid
YKL085W,0.97257113,0.38323668,7.0,high_c
YKL086W,0.44811064,1.7869326,84.0,mid
YKL087C,0.87523156,0.47379687,7.0,mid
YKL088W,0.96352816,0.1881922,0.0,high_c
YKL089W,0.96608883,0.31265646,1.0,high_c
YKL090W,0.8688116,0.20860083,0.0,mid
YKL091C,0.88205886,0.41838127,7.0,mid
YKL092C,0.8260568,0.23485804,0.0,mid
YKL093W,0.7804538,0.54713184,20.0,mid
YKL094W,0.90841967,0.18445967,0.0,mid
YKL095W,0.83623385,0.2717849,0.0,mid
YKL096C-B,0.23579015,0.63726825,18.0,low_c
YKL096W,0.7569224,0.5214776,10.0,mid
YKL096W-A,0.67235225,0.58746123,19.0,mid
YKL097C,0.17982332,0.23326313,0.0,low_c
YKL098W,0.8345371,0.18041272,0.0,mid
YKL099C,0.64881074,0.42496705,14.0,mid
YKL100C,0.88542277,0.31483367,0.0,mid
YKL100W-A,0.74119395,0.2996689,10.0,mid
YKL101W,0.84282553,0.27979347,1.0,mid
YKL102C,0.51754445,0.4313982,10.0,mid
YKL103C,0.9807082,0.5613062,28.0,high_c
YKL104C,0.8804976,0.34705198,7.0,mid
YKL105C,0.33973557,0.23048101,0.0,mid
YKL106C-A,0.45505136,0.47607478,12.0,mid
YKL106W,0.9493076,0.23295097,0.0,mid
YKL107W,0.84351283,0.41207585,9.0,mid
YKL108W,0.9146114,0.29253045,0.0,mid
YKL109W,0.89986914,0.8631629,51.0,mid
YKL110C,0.6606325,0.22230737,1.0,mid
YKL111C,0.39071387,0.335875,5.0,mid
YKL112W,0.8374648,0.20730108,2.0,mid
YKL113C,0.95863825,0.25758588,4.0,high_c
YKL114C,0.78300035,0.20154719,0.0,mid
YKL115C,0.46609107,0.33681965,9.0,mid
YKL116C,0.9116008,0.3040838,1.0,mid
YKL117W,0.9310434,0.28518453,0.0,mid
YKL118W,0.30015823,0.47679102,7.0,low_c
YKL119C,0.6157905,0.32690024,2.0,mid
YKL120W,0.77236724,0.6589004,28.0,mid
YKL121W,0.7572161,0.402705,10.0,mid
YKL122C,0.7280528,0.35557878,2.0,mid
YKL123W,0.83726263,0.176569,4.0,mid
YKL124W,0.8987403,0.29165593,1.0,mid
YKL125W,0.39378938,0.26329198,1.0,mid
YKL126W,0.6037393,0.26443425,1.0,mid
YKL127W,0.9394788,0.21002989,1.0,mid
YKL128C,0.732188,0.2317411,0.0,mid
YKL129C,0.95251834,0.33495837,4.0,mid
YKL130C,0.45770755,0.19866301,0.0,mid
YKL131W,0.6694907,0.32935455,5.0,mid
YKL132C,0.85657054,0.28427333,2.0,mid
YKL133C,0.8798528,0.3031478,1.0,mid
YKL134C,0.7243403,0.26259172,0.0,mid
YKL135C,0.8810619,0.23634678,1.0,mid
YKL136W,0.3816025,0.42870837,4.0,mid
YKL137W,0.76630336,0.22466365,0.0,mid
YKL138C,0.92161196,0.21806401,0.0,mid
YKL138C-A,0.8735269,0.23065193,0.0,mid
YKL139W,0.9230079,0.2771466,0.0,mid
YKL140W,0.9169375,0.25533688,1.0,mid
YKL141W,0.9229201,0.39363292,10.0,mid
YKL142W,0.84596664,0.3796348,1.0,mid
YKL143W,0.9655244,0.4756776,14.0,high_c
YKL144C,0.82229006,0.2623655,2.0,mid
YKL145W,0.9682122,0.16486014,0.0,high_c
YKL145W-A,0.804162,0.0,0.0,mid
YKL146W,0.8535541,0.1728128,0.0,mid
YKL147C,0.46119034,0.34027115,6.0,mid
YKL148C,0.92268175,0.6176127,29.0,mid
YKL149C,0.8140322,0.22059,0.0,mid
YKL150W,0.9631366,0.434306,11.0,high_c
YKL151C,0.917881,0.49107155,15.0,mid
YKL152C,0.8992466,0.34216252,2.0,mid
YKL153W,0.20646758,0.50934523,10.0,low_c
YKL154W,0.66818905,0.21398857,1.0,mid
YKL155C,0.7297504,0.18614534,0.0,mid
YKL156C-A,0.15878552,0.71997815,26.0,low_c
YKL156W,0.31290185,0.3972782,12.0,low_c
YKL157W,0.9322223,0.27146816,0.0,mid
YKL159C,0.8659194,0.18071006,0.0,mid
YKL160W,0.8166376,0.17695987,1.0,mid
YKL161C,0.7871093,0.3493645,8.0,mid
YKL162C,0.7724418,0.30867863,0.0,mid
YKL162C-A,0.7392634,0.53512436,12.0,mid
YKL163W,0.84003425,0.75856894,26.0,mid
YKL164C,0.93356645,0.34174848,7.0,mid
YKL165C,0.6464559,0.36510253,5.0,mid
YKL165C-A,0.5898985,0.40338555,6.0,mid
YKL166C,0.9486534,0.20563772,0.0,mid
YKL167C,0.86471695,0.3178976,1.0,mid
YKL168C,0.48165762,0.25601047,2.0,mid
YKL169C,0.2656252,0.43004364,6.0,low_c
YKL170W,0.93612504,0.20215793,0.0,mid
YKL171W,0.83094823,0.33671787,1.0,mid
YKL172W,0.94149494,0.34993416,5.0,mid
YKL173W,0.74347043,0.21730703,0.0,mid
YKL174C,0.7468473,0.19407512,0.0,mid
YKL175W,0.8611632,0.57359976,23.0,mid
YKL176C,0.89531046,0.2688395,0.0,mid
YKL177W,0.6436983,0.5127498,9.0,mid
YKL178C,0.9510155,0.5994822,22.0,mid
YKL179C,0.8245084,0.22070377,1.0,mid
YKL180W,0.9451185,0.29060602,7.0,mid
YKL181W,0.95518386,0.24741247,3.0,mid
YKL182W,0.876536,0.30287102,6.0,mid
YKL183C-A,0.2044824,0.44217622,5.0,low_c
YKL183W,0.5241806,0.24283533,1.0,mid
YKL184W,0.9726955,0.23896816,0.0,high_c
YKL185W,0.6581366,0.36595306,6.0,mid
YKL186C,0.82711154,0.24436687,0.0,mid
YKL187C,0.5458829,0.3733263,5.0,mid
YKL188C,0.8833435,0.38312557,5.0,mid
YKL189W,0.70245135,0.32432422,5.0,mid
YKL190W,0.7597223,0.2067191,0.0,mid
YKL191W,0.9421774,0.3157734,5.0,mid
YKL192C,0.84242535,0.23972273,1.0,mid
YKL193C,0.8352673,0.2735353,1.0,mid
YKL194C,0.93651086,0.2638593,0.0,mid
YKL195W,0.89926785,0.2287363,0.0,mid
YKL196C,0.88247174,0.25503013,0.0,mid
YKL197C,0.79492813,0.23562708,0.0,mid
YKL198C,0.90586823,0.28434667,1.0,mid
YKL201C,0.8929614,0.52383256,10.0,mid
YKL202W,0.7423866,0.75135005,31.0,mid
YKL203C,0.95115256,0.1880187,0.0,mid
YKL204W,0.8214143,0.2671043,1.0,mid
YKL205W,0.4979335,0.28416225,0.0,mid
YKL206C,0.5404864,0.29855606,0.0,mid
YKL207W,0.6119535,0.2743214,1.0,mid
YKL208W,0.7713243,0.22640425,0.0,mid
YKL209C,0.60763335,0.45886979,5.0,mid
YKL210W,0.96018004,0.20635027,0.0,high_c
YKL211C,0.93592733,0.34081656,5.0,mid
YKL212W,0.9351837,0.1700546,0.0,mid
YKL213C,0.88166064,0.22804657,0.0,mid
YKL214C,0.62179875,0.23538584,0.0,mid
YKL215C,0.93860334,0.19804078,0.0,mid
YKL216W,0.93725115,0.6530269,19.0,mid
YKL217W,0.7277156,0.40035313,8.0,mid
YKL218C,0.9253457,0.464814,22.0,mid
YKL219W,0.6161681,0.18577056,0.0,mid
YKL220C,0.88105255,1.3603246,75.0,mid
YKL221W,0.9302846,0.26168385,5.0,mid
YKL222C,0.8666569,0.26552406,0.0,mid
YKL223W,0.6624705,0.0024547274,0.0,mid
YKL224C,0.8999228,0.029843288,0.0,mid
YKL225W,0.7995979,0.04314699,2.0,mid
YKR001C,0.81598705,0.14443067,0.0,mid
YKR002W,0.9488383,0.15209545,0.0,mid
YKR003W,0.958547,0.27975008,0.0,high_c
YKR004C,0.8626611,0.29630432,3.0,mid
YKR005C,0.8515837,0.20970486,0.0,mid
YKR006C,0.60988086,0.14650348,1.0,mid
YKR007W,0.81022316,0.2962939,3.0,mid
YKR008W,0.90110743,0.24317722,1.0,mid
YKR009C,0.8275862,0.19191106,0.0,mid
YKR010C,0.60833865,0.3042802,3.0,mid
YKR011C,0.7951098,0.33381665,5.0,mid
YKR012C,0.31772596,0.41711143,5.0,low_c
YKR013W,0.95805776,0.37778667,5.0,mid
YKR014C,0.85316783,0.22842348,1.0,mid
YKR015C,0.9469544,0.27772126,7.0,mid
YKR016W,0.891528,0.19522989,1.0,mid
YKR017C,0.9106227,0.3597829,3.0,mid
YKR018C,0.90481716,0.18878959,0.0,mid
YKR019C,0.85452086,0.18143179,0.0,mid
YKR020W,0.81167245,0.24764033,0.0,mid
YKR021W,0.86153805,0.3753194,2.0,mid
YKR022C,0.7590207,0.15328853,0.0,mid
YKR023W,0.84780675,0.16933864,0.0,mid
YKR024C,0.71019673,0.4007506,11.0,mid
YKR025W,0.7549899,0.3339585,6.0,mid
YKR026C,0.71459067,0.17208584,0.0,mid
YKR027W,0.6540014,0.26837677,1.0,mid
